"Date","WPUFD49503"
1974-01-01,56.2
1974-02-01,57
1974-03-01,56.8
1974-04-01,57
1974-05-01,57.3
1974-06-01,56.8
1974-07-01,58.5
1974-08-01,59.4
1974-09-01,59.8
1974-10-01,61
1974-11-01,62.3
1974-12-01,62.3
1975-01-01,62.8
1975-02-01,62.6
1975-03-01,62.2
1975-04-01,62.7
1975-05-01,63.1
1975-06-01,63.6
1975-07-01,64.4
1975-08-01,64.3
1975-09-01,64.8
1975-10-01,65.4
1975-11-01,65.3
1975-12-01,65.5
1976-01-01,65.5
1976-02-01,65.1
1976-03-01,65
1976-04-01,65.6
1976-05-01,65.8
1976-06-01,65.7
1976-07-01,65.8
1976-08-01,65.4
1976-09-01,65.6
1976-10-01,66.1
1976-11-01,66.1
1976-12-01,66.8
1977-01-01,67.3
1977-02-01,68
1977-03-01,68.4
1977-04-01,68.8
1977-05-01,69.4
1977-06-01,69.3
1977-07-01,69.6
1977-08-01,69.5
1977-09-01,69.8
1977-10-01,70.5
1977-11-01,70.6
1977-12-01,71
1978-01-01,71.6
1978-02-01,72.4
1978-03-01,72.6
1978-04-01,73.9
1978-05-01,74.6
1978-06-01,75.1
1978-07-01,75.8
1978-08-01,75.3
1978-09-01,75.9
1978-10-01,76.8
1978-11-01,76.9
1978-12-01,77.9
1979-01-01,79.1
1979-02-01,80.1
1979-03-01,80.5
1979-04-01,81.1
1979-05-01,81.2
1979-06-01,81
1979-07-01,81.5
1979-08-01,81.6
1979-09-01,82.5
1979-10-01,83.4
1979-11-01,84.1
1979-12-01,84.7
1980-01-01,86.1
1980-02-01,86.8
1980-03-01,87
1980-04-01,87
1980-05-01,87.4
1980-06-01,88.1
1980-07-01,90
1980-08-01,90.9
1980-09-01,90.9
1980-10-01,92.2
1980-11-01,92.4
1980-12-01,92.6
1981-01-01,93.7
1981-02-01,94
1981-03-01,94.3
1981-04-01,95
1981-05-01,95.4
1981-06-01,95.6
1981-07-01,96.3
1981-08-01,96.3
1981-09-01,96.2
1981-10-01,97.2
1981-11-01,97.2
1981-12-01,97.4
1982-01-01,98.5
1982-02-01,98.8
1982-03-01,98.8
1982-04-01,99.6
1982-05-01,100.1
1982-06-01,100.4
1982-07-01,100.2
1982-08-01,100.2
1982-09-01,99.9
1982-10-01,101
1982-11-01,101.1
1982-12-01,101.4
1983-01-01,101.2
1983-02-01,101.9
1983-03-01,101.8
1983-04-01,102.2
1983-05-01,102.3
1983-06-01,102.2
1983-07-01,102.4
1983-08-01,102.5
1983-09-01,102.3
1983-10-01,103.3
1983-11-01,103.1
1983-12-01,103.5
1984-01-01,104.9
1984-02-01,105.4
1984-03-01,105.8
1984-04-01,105.6
1984-05-01,105.3
1984-06-01,105.2
1984-07-01,106.1
1984-08-01,105.9
1984-09-01,105.4
1984-10-01,105.8
1984-11-01,106.1
1984-12-01,106.2
1985-01-01,106.7
1985-02-01,107.2
1985-03-01,107
1985-04-01,106.9
1985-05-01,106.6
1985-06-01,106.6
1985-07-01,107.3
1985-08-01,106.9
1985-09-01,105.6
1985-10-01,107.4
1985-11-01,107.9
1985-12-01,108.3
1986-01-01,108.5
1986-02-01,108.2
1986-03-01,108.1
1986-04-01,108.5
1986-05-01,109
1986-06-01,109.1
1986-07-01,110.2
1986-08-01,110.6
1986-09-01,110
1986-10-01,111.7
1986-11-01,111.6
1986-12-01,111.4
1987-01-01,111.3
1987-02-01,111.3
1987-03-01,111.3
1987-04-01,112.1
1987-05-01,112.6
1987-06-01,112.7
1987-07-01,113.1
1987-08-01,112.6
1987-09-01,112.8
1987-10-01,113.4
1987-11-01,113.4
1987-12-01,113.1
1988-01-01,114.3
1988-02-01,114
1988-03-01,114.4
1988-04-01,114.6
1988-05-01,115.2
1988-06-01,115.8
1988-07-01,116.9
1988-08-01,117
1988-09-01,117.5
1988-10-01,118.3
1988-11-01,118.5
1988-12-01,118.9
1989-01-01,120
1989-02-01,120.6
1989-03-01,121.1
1989-04-01,120.9
1989-05-01,121.8
1989-06-01,122.1
1989-07-01,122.2
1989-08-01,122.3
1989-09-01,122.1
1989-10-01,123.6
1989-11-01,123.8
1989-12-01,124.5
1990-01-01,125.9
1990-02-01,126.5
1990-03-01,126.5
1990-04-01,126.1
1990-05-01,126.8
1990-06-01,127.2
1990-07-01,127.6
1990-08-01,127.5
1990-09-01,127.3
1990-10-01,128.2
1990-11-01,128.7
1990-12-01,128.5
1991-01-01,129.4
1991-02-01,129.6
1991-03-01,129.9
1991-04-01,130.2
1991-05-01,130.3
1991-06-01,130.3
1991-07-01,130.2
1991-08-01,129.7
1991-09-01,129.3
1991-10-01,130.4
1991-11-01,130.5
1991-12-01,130.5
1992-01-01,131
1992-02-01,131.3
1992-03-01,131.4
1992-04-01,131.5
1992-05-01,131.8
1992-06-01,131.8
1992-07-01,131.8
1992-08-01,131.6
1992-09-01,131.3
1992-10-01,132.6
1992-11-01,132.5
1992-12-01,133
1993-01-01,133.3
1993-02-01,133.6
1993-03-01,133.8
1993-04-01,134.7
1993-05-01,134.9
1993-06-01,134
1993-07-01,133.9
1993-08-01,132.2
1993-09-01,131.8
1993-10-01,132.7
1993-11-01,133.3
1993-12-01,133.8
1994-01-01,134.1
1994-02-01,134
1994-03-01,134.3
1994-04-01,134.1
1994-05-01,134
1994-06-01,133.8
1994-07-01,133.9
1994-08-01,134.1
1994-09-01,133.6
1994-10-01,134.4
1994-11-01,134.7
1994-12-01,135.5
1995-01-01,135.6
1995-02-01,136
1995-03-01,136.3
1995-04-01,136.4
1995-05-01,136.4
1995-06-01,136.1
1995-07-01,136.7
1995-08-01,136.8
1995-09-01,136.9
1995-10-01,138.1
1995-11-01,138.8
1995-12-01,138.8
1996-01-01,138.7
1996-02-01,138.9
1996-03-01,139.3
1996-04-01,138.9
1996-05-01,139.3
1996-06-01,140.2
1996-07-01,140.2
1996-08-01,140.7
1996-09-01,140.5
1996-10-01,141.8
1996-11-01,141.5
1996-12-01,141.4
1997-01-01,140.8
1997-02-01,140.7
1997-03-01,141.4
1997-04-01,141
1997-05-01,141.1
1997-06-01,140.6
1997-07-01,140.3
1997-08-01,140.7
1997-09-01,140.6
1997-10-01,141.8
1997-11-01,141.4
1997-12-01,141.2
1998-01-01,140.8
1998-02-01,141.2
1998-03-01,141.8
1998-04-01,142
1998-05-01,141.9
1998-06-01,142
1998-07-01,142.5
1998-08-01,142.7
1998-09-01,142.7
1998-10-01,143.8
1998-11-01,143.6
1998-12-01,144.9
1999-01-01,145.1
1999-02-01,144.6
1999-03-01,144.7
1999-04-01,144.2
1999-05-01,144.6
1999-06-01,144.8
1999-07-01,144.5
1999-08-01,144.9
1999-09-01,145.8
1999-10-01,146.6
1999-11-01,146.3
1999-12-01,146.4
2000-01-01,145.8
2000-02-01,146.7
2000-03-01,146.7
2000-04-01,147.2
2000-05-01,147.6
2000-06-01,147.3
2000-07-01,147.3
2000-08-01,147.3
2000-09-01,147.5
2000-10-01,148.6
2000-11-01,148.7
2000-12-01,148.7
2001-01-01,149.4
2001-02-01,149.8
2001-03-01,150.3
2001-04-01,150.8
2001-05-01,151.3
2001-06-01,151.1
2001-07-01,150.9
2001-08-01,151.3
2001-09-01,151.4
2001-10-01,151.5
2001-11-01,151.1
2001-12-01,151.1
2002-01-01,151.1
2002-02-01,151.6
2002-03-01,151.9
2002-04-01,150.6
2002-05-01,150.5
2002-06-01,150.7
2002-07-01,150.3
2002-08-01,150
2002-09-01,149.9
2002-10-01,151.3
2002-11-01,151
2002-12-01,150.2
2003-01-01,151.5
2003-02-01,151.6
2003-03-01,152.3
2003-04-01,152.1
2003-05-01,152.3
2003-06-01,152.4
2003-07-01,152.3
2003-08-01,152.8
2003-09-01,153.3
2003-10-01,156.1
2003-11-01,155.5
2003-12-01,155.5
2004-01-01,154.9
2004-02-01,155
2004-03-01,156.1
2004-04-01,156.9
2004-05-01,158
2004-06-01,157.9
2004-07-01,156.5
2004-08-01,156.6
2004-09-01,156.9
2004-10-01,159.3
2004-11-01,159.2
2004-12-01,159.4
2005-01-01,159.9
2005-02-01,160.4
2005-03-01,160.7
2005-04-01,160.9
2005-05-01,161.2
2005-06-01,160.5
2005-07-01,160.3
2005-08-01,160.1
2005-09-01,160.8
2005-10-01,161.6
2005-11-01,161.6
2005-12-01,162
2006-01-01,162.4
2006-02-01,161.5
2006-03-01,161.8
2006-04-01,161.9
2006-05-01,161.9
2006-06-01,162.4
2006-07-01,161.8
2006-08-01,162.7
2006-09-01,163.3
2006-10-01,163.5
2006-11-01,164
2006-12-01,164.9
2007-01-01,165.5
2007-02-01,167
2007-03-01,167.8
2007-04-01,168
2007-05-01,168.3
2007-06-01,168.2
2007-07-01,168.3
2007-08-01,168.4
2007-09-01,169.2
2007-10-01,170.8
2007-11-01,171
2007-12-01,172
2008-01-01,173.5
2008-02-01,173.7
2008-03-01,174.7
2008-04-01,174.9
2008-05-01,175.9
2008-06-01,176.8
2008-07-01,177.7
2008-08-01,178.3
2008-09-01,178.7
2008-10-01,180.2
2008-11-01,179.7
2008-12-01,179
2009-01-01,179.4
2009-02-01,178.6
2009-03-01,178.5
2009-04-01,179.2
2009-05-01,178.5
2009-06-01,179.4
2009-07-01,178.2
2009-08-01,178.6
2009-09-01,178.4
2009-10-01,179.7
2009-11-01,180.6
2009-12-01,181.6
2010-01-01,182.3
2010-02-01,182.6
2010-03-01,184.4
2010-04-01,184
2010-05-01,184.2
2010-06-01,182.6
2010-07-01,183.1
2010-08-01,183.1
2010-09-01,183.9
2010-10-01,184.8
2010-11-01,185.4
2010-12-01,186.4
2011-01-01,187.5
2011-02-01,190.2
2011-03-01,190.2
2011-04-01,190.5
2011-05-01,189.9
2011-06-01,190.6
2011-07-01,191.7
2011-08-01,192.7
2011-09-01,193.4
2011-10-01,194.1
2011-11-01,194.8
2011-12-01,194.7
2012-01-01,195.7
2012-02-01,195.6
2012-03-01,196
2012-04-01,196.1
2012-05-01,196
2012-06-01,196.4
2012-07-01,197.2
2012-08-01,198.1
2012-09-01,198.2
2012-10-01,199.1
2012-11-01,200
2012-12-01,199.8
2013-01-01,201
2013-02-01,200.5
2013-03-01,201.2
2013-04-01,200.6
2013-05-01,201
2013-06-01,201.2
2013-07-01,201.4
2013-08-01,201.9
2013-09-01,201.1
2013-10-01,202.2
2013-11-01,202.5
2013-12-01,203
2014-01-01,204.5
2014-02-01,204.9
2014-03-01,205.6
2014-04-01,207.2
2014-05-01,207.1
2014-06-01,207.9
2014-07-01,208.6
2014-08-01,208.6
2014-09-01,208.5
2014-10-01,210.1
2014-11-01,209.9
2014-12-01,210
2015-01-01,210.3
2015-02-01,209.6
2015-03-01,209
2015-04-01,208.6
2015-05-01,209.6
2015-06-01,211.2
2015-07-01,210.5
2015-08-01,210.8
2015-09-01,210.5
2015-10-01,210.2
2015-11-01,210.3
2015-12-01,209.7
2016-01-01,211.5
2016-02-01,211.7
2016-03-01,210.6
2016-04-01,210.6
2016-05-01,210.9
2016-06-01,211.7
2016-07-01,211.5
2016-08-01,210.8
2016-09-01,211.4
2016-10-01,211.4
2016-11-01,211
2016-12-01,211.8
2017-01-01,212.8
2017-02-01,213.3
2017-03-01,214.2
2017-04-01,216
2017-05-01,215.6
2017-06-01,216.5
2017-07-01,216
2017-08-01,215.8
2017-09-01,215.5
2017-10-01,217
2017-11-01,217.3
2017-12-01,217.2
2018-01-01,217.8
2018-02-01,217.3
2018-03-01,219.3
2018-04-01,218.6
2018-05-01,219.4
2018-06-01,218.9
2018-07-01,219.3
2018-08-01,218.8
2018-09-01,218.8
2018-10-01,220.1
2018-11-01,221.4
2018-12-01,223.3
2019-01-01,222.9
2019-02-01,222.6
2019-03-01,223.5
2019-04-01,223.5
2019-05-01,223.8
2019-06-01,224.3
2019-07-01,224
2019-08-01,223.6
2019-09-01,223.7
2019-10-01,224.8
2019-11-01,226.4
2019-12-01,226.2
2020-01-01,226.4
2020-02-01,225.2
2020-03-01,225.3
2020-04-01,225.8
2020-05-01,231.1
2020-06-01,226.9
2020-07-01,226
2020-08-01,225.8
2020-09-01,226.4
2020-10-01,228.3
2020-11-01,228.3
2020-12-01,226.9
2021-01-01,228.4
2021-02-01,229.9
2021-03-01,231
2021-04-01,233.1
2021-05-01,235.9
2021-06-01,238.6
2021-07-01,237.87
2021-08-01,240.44
2021-09-01,243.427
2021-10-01,244.209
2021-11-01,246.218
2021-12-01,246.765
2022-01-01,249.705
2022-02-01,252.709
2022-03-01,255.759
2022-04-01,258.968
2022-05-01,261.601
2022-06-01,262.685
2022-07-01,265.167
2022-08-01,265.731
2022-09-01,267.075
2022-10-01,268.591
2022-11-01,273.453
2022-12-01,272.48
2023-01-01,272.315
2023-02-01,269.822
2023-03-01,271.22
2023-04-01,271.155
2023-05-01,270.712
2023-06-01,271.227
2023-07-01,270.861
2023-08-01,271.196
2023-09-01,271.541
2023-10-01,271.522
2023-11-01,272.338
