"Date","PITGCG01USM661N"
1991-12-01,58.864785516229
1992-01-01,58.7179905398793
1992-02-01,58.864785516229
1992-03-01,58.9137171750122
1992-04-01,59.0605121513619
1992-05-01,59.5498287391942
1992-06-01,59.9902136682433
1992-07-01,59.8923503506769
1992-08-01,59.7944870331104
1992-09-01,59.7944870331104
1992-10-01,60.137008644593
1992-11-01,59.8923503506769
1992-12-01,59.7944870331104
1993-01-01,59.9412820094601
1993-02-01,60.0880769858098
1993-03-01,60.2348719621595
1993-04-01,60.6752568912086
1993-05-01,60.9199151851248
1993-06-01,60.7241885499918
1993-07-01,60.5773935736421
1993-08-01,59.8923503506769
1993-09-01,59.7944870331104
1993-10-01,59.9902136682433
1993-11-01,59.8434186918936
1993-12-01,59.6476920567607
1994-01-01,59.7944870331104
1994-02-01,59.9412820094601
1994-03-01,59.9902136682433
1994-04-01,60.0391453270266
1994-05-01,60.137008644593
1994-06-01,60.332735279726
1994-07-01,60.5773935736421
1994-08-01,60.9199151851248
1994-09-01,60.4305985972924
1994-10-01,60.3816669385092
1994-11-01,60.5773935736421
1994-12-01,60.6263252324254
1995-01-01,60.7731202087751
1995-02-01,60.9199151851248
1995-03-01,61.0177785026912
1995-04-01,61.2624367966074
1995-05-01,61.60495840809
1995-06-01,61.6538900668732
1995-07-01,61.6538900668732
1995-08-01,61.60495840809
1995-09-01,61.60495840809
1995-10-01,61.800685043223
1995-11-01,61.7517533844397
1995-12-01,61.9964116783559
1996-01-01,62.1921383134888
1996-02-01,62.1432066547056
1996-03-01,62.6325232425379
1996-04-01,62.9750448540205
1996-05-01,63.2686348067199
1996-06-01,63.6111564182026
1996-07-01,63.5622247594193
1996-08-01,63.8068830533355
1996-09-01,63.8068830533355
1996-10-01,64.1983363236013
1996-11-01,64.1494046648181
1996-12-01,64.1983363236013
1997-01-01,64.1004730060349
1997-02-01,63.904746370902
1997-03-01,63.8068830533355
1997-04-01,63.5132931006361
1997-05-01,63.6111564182026
1997-06-01,63.6111564182026
1997-07-01,63.4643614418529
1997-08-01,63.7579513945523
1997-09-01,63.8558147121187
1997-10-01,63.9536780296852
1997-11-01,63.6600880769858
1997-12-01,63.3175664655032
1998-01-01,62.7793182188876
1998-02-01,62.7303865601044
1998-03-01,62.6814549013211
1998-04-01,62.8771815364541
1998-05-01,63.072908171587
1998-06-01,63.1707714891535
1998-07-01,63.3175664655032
1998-08-01,63.2197031479367
1998-09-01,63.1707714891535
1998-10-01,63.5132931006361
1998-11-01,63.1218398303702
1998-12-01,63.3175664655032
1999-01-01,63.4643614418529
1999-02-01,63.1218398303702
1999-03-01,63.3175664655032
1999-04-01,63.8068830533355
1999-05-01,64.1983363236013
1999-06-01,64.4429946175175
1999-07-01,64.6387212526504
1999-08-01,65.176969499266
1999-09-01,65.8620127222313
1999-10-01,65.813081063448
1999-11-01,65.7152177458816
1999-12-01,65.7152177458816
2000-01-01,65.5194911107486
2000-02-01,66.4002609688468
2000-03-01,66.8895775566792
2000-04-01,66.7917142391127
2000-05-01,67.2320991681618
2000-06-01,68.0639373674767
2000-07-01,68.0150057086935
2000-08-01,67.8192790735606
2000-09-01,68.5532539553091
2000-10-01,68.8468439080084
2000-11-01,68.748980590442
2000-12-01,68.5532539553091
2001-01-01,69.4829554721905
2001-02-01,69.6786821073234
2001-03-01,69.385092154624
2001-04-01,69.9233404012396
2001-05-01,70.5594519654216
2001-06-01,70.2658620127222
2001-07-01,69.0915022019246
2001-08-01,69.385092154624
2001-09-01,69.8254770836731
2001-10-01,68.5043222965258
2001-11-01,67.6235524384276
2001-12-01,67.0853041918121
2002-01-01,67.1342358505953
2002-02-01,67.281030826945
2002-03-01,67.9660740499103
2002-04-01,68.11286902626
2002-05-01,68.0639373674767
2002-06-01,68.3085956613929
2002-07-01,68.3085956613929
2002-08-01,68.3085956613929
2002-09-01,68.5043222965258
2002-10-01,69.2872288370576
2002-11-01,68.7000489316588
2002-12-01,68.3085956613929
2003-01-01,69.4340238134073
2003-02-01,70.4615886478551
2003-03-01,71.5870167998695
2003-04-01,70.3637253302887
2003-05-01,70.3147936715054
2003-06-01,70.9509052356875
2003-07-01,70.9998368944707
2003-08-01,71.3912901647366
2003-09-01,71.6359484586527
2003-10-01,72.320991681618
2003-11-01,71.684880117436
2003-12-01,71.7827434350024
2004-01-01,72.320991681618
2004-02-01,72.320991681618
2004-03-01,72.9081715870168
2004-04-01,73.593214809982
2004-05-01,74.6207796444299
2004-06-01,74.3761213505138
2004-07-01,74.3271896917305
2004-08-01,74.2782580329473
2004-09-01,74.425053009297
2004-10-01,76.1865927254934
2004-11-01,76.0397977491437
2004-12-01,75.256891208612
2005-01-01,75.7462077964443
2005-02-01,76.1865927254934
2005-03-01,77.1162942423748
2005-04-01,77.6545424889904
2005-05-01,77.5566791714239
2005-06-01,77.6056108302071
2005-07-01,78.3885173707388
2005-08-01,78.9756972761376
2005-09-01,80.6883053335508
2005-10-01,81.7648018267819
2005-11-01,80.101125428152
2005-12-01,80.3457837220681
2006-01-01,81.0797586038166
2006-02-01,79.7586038166694
2006-03-01,80.4925786984179
2006-04-01,81.4712118740825
2006-05-01,81.8137334855651
2006-06-01,82.205186755831
2006-07-01,82.3519817321807
2006-08-01,82.5966400260969
2006-09-01,81.1776219213831
2006-10-01,80.1500570869352
2006-11-01,80.4925786984179
2006-12-01,80.9818952862502
2007-01-01,80.6883053335508
2007-02-01,81.7648018267819
2007-03-01,83.2816832490621
2007-04-01,84.5049747186429
2007-05-01,85.5325395530908
2007-06-01,85.3368129179579
2007-07-01,86.2175827760561
2007-08-01,84.6517696949926
2007-09-01,85.5325395530908
2007-10-01,86.0707877997064
2007-11-01,87.7833958571196
2007-12-01,87.1962159517208
2008-01-01,88.1259174686022
2008-02-01,88.2727124449519
2008-03-01,90.1321154787147
2008-04-01,90.9150220192464
2008-05-01,93.1169466644919
2008-06-01,94.8295547219051
2008-07-01,96.493231120535
2008-08-01,94.5359647692056
2008-09-01,94.4381014516392
2008-10-01,90.7682270428967
2008-11-01,87.1962159517208
2008-12-01,84.9942913064753
2009-01-01,86.0218561409232
2009-02-01,85.7282661882238
2009-03-01,85.2389496003914
2009-04-01,86.1197194584896
2009-05-01,86.7558310226716
2009-06-01,88.9088240091339
2009-07-01,87.685532539553
2009-08-01,88.8598923503506
2009-09-01,88.2727124449519
2009-10-01,88.4684390800848
2009-11-01,89.6917305496656
2009-12-01,89.9363888435818
2010-01-01,91.257543630729
2010-02-01,90.5725004077638
2010-03-01,92.1383134888273
2010-04-01,92.3829717827434
2010-05-01,92.5786984178764
2010-06-01,92.089381830044
2010-07-01,92.4319034415266
2010-08-01,92.725493394226
2010-09-01,92.725493394226
2010-10-01,93.3616049584081
2010-11-01,93.6551949111074
2010-12-01,94.389169792856
2011-01-01,95.5635296036535
2011-02-01,97.0314793671505
2011-03-01,98.8419507421301
2011-04-01,100.35883216441
2011-05-01,101.141738704942
2011-06-01,100.260968846844
2011-07-01,100.799217093459
2011-08-01,100.407763823194
2011-09-01,100.994943728592
2011-10-01,100.114173870494
2011-11-01,100.065242211711
2011-12-01,99.5759256238786
2012-01-01,100.114173870494
2012-02-01,100.65242211711
2012-03-01,101.777850269124
2012-04-01,102.071440221823
2012-05-01,101.190670363725
2012-06-01,100.603490458326
2012-07-01,100.750285434676
2012-08-01,102.365030174523
2012-09-01,103.392595008971
2012-10-01,102.805415103572
2012-11-01,101.484260316425
2012-12-01,100.994943728592
2013-01-01,101.679986951558
2013-02-01,102.756483444789
2013-03-01,102.952210079922
2013-04-01,102.462893492089
2013-05-01,103.147936715055
2013-06-01,103.392595008971
2013-07-01,103.441526667754
2013-08-01,103.881911596803
2013-09-01,103.441526667754
2013-10-01,102.854346762355
2013-11-01,102.218235198173
2013-12-01,102.511825150873
2014-01-01,103.441526667754
2014-02-01,103.97977491437
2014-03-01,105.056271407601
2014-04-01,106.230631218398
2014-05-01,106.083836242049
2014-06-01,106.817811123797
2014-07-01,106.86674278258
2014-08-01,106.573152829881
2014-09-01,106.034904583265
2014-10-01,104.762681454901
2014-11-01,103.294731691404
2014-12-01,101.386396998858
2015-01-01,98.9398140596966
2015-02-01,99.1355406948295
2015-03-01,99.8205839177948
2015-04-01,99.4780623063122
2015-05-01,101.484260316425
2015-06-01,102.707551786006
2015-07-01,102.462893492089
2015-08-01,101.728918610341
2015-09-01,99.7716522590116
2015-10-01,98.8419507421301
2015-11-01,98.3526341542978
2015-12-01,97.2761376610667
