"Date","WPSFD4121"
1991-06-01,76.8
1991-07-01,75.5
1991-08-01,76.8
1991-09-01,76.9
1991-10-01,77.1
1991-11-01,78.3
1991-12-01,78.1
1992-01-01,75.8
1992-02-01,76.5
1992-03-01,76.2
1992-04-01,76.4
1992-05-01,77
1992-06-01,79
1992-07-01,78.7
1992-08-01,78.5
1992-09-01,78.7
1992-10-01,79.5
1992-11-01,78.9
1992-12-01,78.2
1993-01-01,78.1
1993-02-01,78.6
1993-03-01,79.4
1993-04-01,79.5
1993-05-01,79.4
1993-06-01,78.8
1993-07-01,78.2
1993-08-01,77.4
1993-09-01,77.5
1993-10-01,78.1
1993-11-01,76.5
1993-12-01,74.6
1994-01-01,75.3
1994-02-01,76.8
1994-03-01,76.4
1994-04-01,76.2
1994-05-01,75.5
1994-06-01,76.2
1994-07-01,77.8
1994-08-01,79.6
1994-09-01,77.8
1994-10-01,76.9
1994-11-01,78.4
1994-12-01,77.8
1995-01-01,78.3
1995-02-01,78.5
1995-03-01,78.6
1995-04-01,78.8
1995-05-01,79.4
1995-06-01,79.3
1995-07-01,78.2
1995-08-01,77.9
1995-09-01,77.2
1995-10-01,76.9
1995-11-01,75.7
1995-12-01,78.3
1996-01-01,80.1
1996-02-01,79.7
1996-03-01,82.2
1996-04-01,84.1
1996-05-01,83.7
1996-06-01,82.6
1996-07-01,82.3
1996-08-01,82.8
1996-09-01,83
1996-10-01,84.4
1996-11-01,85.5
1996-12-01,87.6
1997-01-01,88.3
1997-02-01,87.4
1997-03-01,85.3
1997-04-01,82.7
1997-05-01,81.4
1997-06-01,81.5
1997-07-01,81.1
1997-08-01,82.3
1997-09-01,82.9
1997-10-01,82.8
1997-11-01,82.6
1997-12-01,82.2
1998-01-01,79.2
1998-02-01,77.9
1998-03-01,75.9
1998-04-01,75.6
1998-05-01,75.8
1998-06-01,75.3
1998-07-01,75.1
1998-08-01,73.8
1998-09-01,73.3
1998-10-01,74
1998-11-01,73.8
1998-12-01,72.3
1999-01-01,72.8
1999-02-01,71.8
1999-03-01,72.7
1999-04-01,76.9
1999-05-01,77
1999-06-01,76.9
1999-07-01,78.9
1999-08-01,81.7
1999-09-01,83.4
1999-10-01,82.6
1999-11-01,84.8
1999-12-01,85.7
2000-01-01,86.4
2000-02-01,90.3
2000-03-01,93.1
2000-04-01,90.3
2000-05-01,89.3
2000-06-01,94.8
2000-07-01,94.6
2000-08-01,93.6
2000-09-01,97.3
2000-10-01,98.6
2000-11-01,100.7
2000-12-01,101.5
2001-01-01,104.8
2001-02-01,105.2
2001-03-01,100.2
2001-04-01,102.2
2001-05-01,102.8
2001-06-01,100.4
2001-07-01,93.1
2001-08-01,94.5
2001-09-01,96.1
2001-10-01,89.1
2001-11-01,86.9
2001-12-01,84.1
2002-01-01,82.9
2002-02-01,82.9
2002-03-01,85.8
2002-04-01,88.4
2002-05-01,87.4
2002-06-01,87.7
2002-07-01,88.5
2002-08-01,89.5
2002-09-01,91.1
2002-10-01,93.7
2002-11-01,93.7
2002-12-01,94.2
2003-01-01,97.4
2003-02-01,103.8
2003-03-01,107.2
2003-04-01,100.2
2003-05-01,98.3
2003-06-01,101.2
2003-07-01,101.6
2003-08-01,103.5
2003-09-01,103.2
2003-10-01,102.2
2003-11-01,102.2
2003-12-01,104.4
2004-01-01,108.7
2004-02-01,108.3
2004-03-01,107.1
2004-04-01,108.6
2004-05-01,111.3
2004-06-01,110.1
2004-07-01,112.8
2004-08-01,113.4
2004-09-01,112.9
2004-10-01,120
2004-11-01,123.2
2004-12-01,118.9
2005-01-01,119
2005-02-01,121.7
2005-03-01,124.4
2005-04-01,125.4
2005-05-01,123.3
2005-06-01,125
2005-07-01,129.5
2005-08-01,135.1
2005-09-01,144
2005-10-01,151.9
2005-11-01,143.5
2005-12-01,146.4
2006-01-01,148.9
2006-02-01,142.4
2006-03-01,144
2006-04-01,148.6
2006-05-01,148.8
2006-06-01,150.4
2006-07-01,150.7
2006-08-01,152.4
2006-09-01,142
2006-10-01,137.1
2006-11-01,139.6
2006-12-01,142.4
2007-01-01,139.9
2007-02-01,143.2
2007-03-01,147.8
2007-04-01,152.1
2007-05-01,155.2
2007-06-01,155.1
2007-07-01,158.5
2007-08-01,152.5
2007-09-01,158.1
2007-10-01,161.5
2007-11-01,174.1
2007-12-01,169.1
2008-01-01,172.3
2008-02-01,173.5
2008-03-01,177.5
2008-04-01,178
2008-05-01,186.6
2008-06-01,196.8
2008-07-01,203.4
2008-08-01,194.4
2008-09-01,196
2008-10-01,170.7
2008-11-01,147.2
2008-12-01,133.6
2009-01-01,139.6
2009-02-01,140.3
2009-03-01,133.7
2009-04-01,135.6
2009-05-01,138.9
2009-06-01,149.9
2009-07-01,144.2
2009-08-01,153.3
2009-09-01,152.3
2009-10-01,154.1
2009-11-01,161.5
2009-12-01,161.7
2010-01-01,167.8
2010-02-01,161.9
2010-03-01,162.7
2010-04-01,163.2
2010-05-01,162.3
2010-06-01,163
2010-07-01,162.4
2010-08-01,166.5
2010-09-01,167
2010-10-01,172.7
2010-11-01,174.8
2010-12-01,179.2
2011-01-01,182.2
2011-02-01,184.4
2011-03-01,189.5
2011-04-01,195.1
2011-05-01,200.1
2011-06-01,195.4
2011-07-01,195.7
2011-08-01,192
2011-09-01,196.6
2011-10-01,194.4
2011-11-01,194.8
2011-12-01,193.6
2012-01-01,194.1
2012-02-01,195.8
2012-03-01,195
2012-04-01,194.4
2012-05-01,188.9
2012-06-01,184.7
2012-07-01,183.5
2012-08-01,191.5
2012-09-01,198.4
2012-10-01,198.7
2012-11-01,192.3
2012-12-01,190.9
2013-01-01,193.2
2013-02-01,198.9
2013-03-01,192.3
2013-04-01,188.3
2013-05-01,190.6
2013-06-01,190.7
2013-07-01,189.7
2013-08-01,192.3
2013-09-01,190.8
2013-10-01,191.4
2013-11-01,192.3
2013-12-01,193.7
2014-01-01,196.7
2014-02-01,197.3
2014-03-01,197.9
2014-04-01,198
2014-05-01,195.9
2014-06-01,196.4
2014-07-01,194.2
2014-08-01,193.6
2014-09-01,190.5
2014-10-01,185.2
2014-11-01,182.3
2014-12-01,170.5
2015-01-01,155.6
2015-02-01,157.4
2015-03-01,160.6
2015-04-01,156.3
2015-05-01,163.5
2015-06-01,165.1
2015-07-01,164.7
2015-08-01,161.1
2015-09-01,151.5
2015-10-01,150.9
2015-11-01,151.3
2015-12-01,146.7
2016-01-01,142.1
2016-02-01,136.2
2016-03-01,139.6
2016-04-01,141.8
2016-05-01,144.4
2016-06-01,148
2016-07-01,147.8
2016-08-01,146.7
2016-09-01,148.2
2016-10-01,152.8
2016-11-01,151.4
2016-12-01,156.1
2017-01-01,160.8
2017-02-01,161.8
2017-03-01,159
2017-04-01,159.3
2017-05-01,153.6
2017-06-01,152.8
2017-07-01,152.9
2017-08-01,157.3
2017-09-01,163.7
2017-10-01,163.2
2017-11-01,168.3
2017-12-01,170.2
2018-01-01,171
2018-02-01,174.1
2018-03-01,169.5
2018-04-01,171.3
2018-05-01,173.9
2018-06-01,175.8
2018-07-01,174.8
2018-08-01,175.9
2018-09-01,177.7
2018-10-01,180.8
2018-11-01,171
2018-12-01,163.7
2019-01-01,158.1
2019-02-01,161.5
2019-03-01,165.8
2019-04-01,173.2
2019-05-01,170.1
2019-06-01,165.3
2019-07-01,166.5
2019-08-01,165.4
2019-09-01,164.6
2019-10-01,167.3
2019-11-01,166.3
2019-12-01,171.2
2020-01-01,170.4
2020-02-01,164.8
2020-03-01,146.7
2020-04-01,123.7
2020-05-01,130.2
2020-06-01,141.1
2020-07-01,145.4
2020-08-01,147.2
2020-09-01,148.2
2020-10-01,148.5
2020-11-01,149.8
2020-12-01,160
2021-01-01,166.7
2021-02-01,173.1
2021-03-01,177.6
2021-04-01,178.2
2021-05-01,178.5
2021-06-01,183.5
2021-07-01,188.199
2021-08-01,192.839
2021-09-01,199.158
2021-10-01,206.549
2021-11-01,210.163
2021-12-01,211.691
2022-01-01,217.407
2022-02-01,227.721
2022-03-01,236.898
2022-04-01,237.996
2022-05-01,246.757
2022-06-01,268.239
2022-07-01,245.203
2022-08-01,235.462
2022-09-01,237.012
2022-10-01,240.952
2022-11-01,235.023
2022-12-01,224.488
2023-01-01,237.226
2023-02-01,237.207
2023-03-01,221.453
2023-04-01,226.576
2023-05-01,211.458
2023-06-01,213.979
2023-07-01,215.833
2023-08-01,234.682
2023-09-01,241.504
2023-10-01,223.236
2023-11-01,220.327
