"Date","WPSFD41112"
2009-12-01,179.4
2010-01-01,180.9
2010-02-01,181.5
2010-03-01,181.3
2010-04-01,182.4
2010-05-01,183.9
2010-06-01,182.3
2010-07-01,182.5
2010-08-01,182.6
2010-09-01,184.5
2010-10-01,185.7
2010-11-01,186.1
2010-12-01,186.2
2011-01-01,187.1
2011-02-01,189.7
2011-03-01,192.7
2011-04-01,194.1
2011-05-01,194
2011-06-01,194.1
2011-07-01,196.2
2011-08-01,197.8
2011-09-01,198.5
2011-10-01,197.8
2011-11-01,199
2011-12-01,199.4
2012-01-01,200.5
2012-02-01,200.8
2012-03-01,200.8
2012-04-01,200.5
2012-05-01,200.7
2012-06-01,200.7
2012-07-01,201.2
2012-08-01,201.8
2012-09-01,202.5
2012-10-01,203.9
2012-11-01,205.3
2012-12-01,204.9
2013-01-01,205.2
2013-02-01,205.1
2013-03-01,204.9
2013-04-01,204.2
2013-05-01,204
2013-06-01,204.6
2013-07-01,204.8
2013-08-01,204.5
2013-09-01,204.4
2013-10-01,205
2013-11-01,205.5
2013-12-01,206.4
2014-01-01,207.7
2014-02-01,208.7
2014-03-01,211.3
2014-04-01,215.1
2014-05-01,213.9
2014-06-01,214.1
2014-07-01,216.6
2014-08-01,216.9
2014-09-01,216.9
2014-10-01,218.1
2014-11-01,216.9
2014-12-01,215.8
2015-01-01,215
2015-02-01,213.1
2015-03-01,211.5
2015-04-01,210.4
2015-05-01,210.6
2015-06-01,210.2
2015-07-01,209.3
2015-08-01,209.2
2015-09-01,209
2015-10-01,207.9
2015-11-01,207.5
2015-12-01,205.9
2016-01-01,206.5
2016-02-01,207.4
2016-03-01,206.6
2016-04-01,206.7
2016-05-01,205.5
2016-06-01,206.2
2016-07-01,206.4
2016-08-01,205.5
2016-09-01,206.3
2016-10-01,205.3
2016-11-01,204.3
2016-12-01,205.3
2017-01-01,206.7
2017-02-01,206.9
2017-03-01,208
2017-04-01,207.5
2017-05-01,207.8
2017-06-01,209.6
2017-07-01,209.4
2017-08-01,209.3
2017-09-01,207.7
2017-10-01,207.4
2017-11-01,207
2017-12-01,207.1
2018-01-01,207.4
2018-02-01,207.4
2018-03-01,208.6
2018-04-01,207.4
2018-05-01,208.2
2018-06-01,207
2018-07-01,207.5
2018-08-01,206.7
2018-09-01,207.2
2018-10-01,208.3
2018-11-01,208.6
2018-12-01,209.4
2019-01-01,210
2019-02-01,210.5
2019-03-01,211.2
2019-04-01,211.7
2019-05-01,212.2
2019-06-01,211.2
2019-07-01,212.4
2019-08-01,212.5
2019-09-01,213.1
2019-10-01,213.3
2019-11-01,215.2
2019-12-01,215.3
2020-01-01,214.7
2020-02-01,213.5
2020-03-01,213
2020-04-01,212.4
2020-05-01,226.5
2020-06-01,214.2
2020-07-01,212.9
2020-08-01,212.4
2020-09-01,212.8
2020-10-01,214.3
2020-11-01,216
2020-12-01,215.5
2021-01-01,215.3
2021-02-01,218.9
2021-03-01,220.7
2021-04-01,224.7
2021-05-01,228.8
2021-06-01,232.4
2021-07-01,230.407
2021-08-01,234.026
2021-09-01,238.415
2021-10-01,237.227
2021-11-01,238.147
2021-12-01,238.583
2022-01-01,243.36
2022-02-01,247.451
2022-03-01,249.477
2022-04-01,253.188
2022-05-01,255.714
2022-06-01,257.128
2022-07-01,259.786
2022-08-01,260.8
2022-09-01,261.59
2022-10-01,259.938
2022-11-01,262.901
2022-12-01,260.77
2023-01-01,263.895
2023-02-01,262.238
2023-03-01,263.31
2023-04-01,261.292
2023-05-01,263.187
2023-06-01,262.922
2023-07-01,263.57
2023-08-01,264.435
2023-09-01,266.794
2023-10-01,267.737
2023-11-01,265.38
