"Date","WPUFD49502"
1987-10-01,104.4
1987-11-01,104.5
1987-12-01,104
1988-01-01,104.5
1988-02-01,104.1
1988-03-01,104.4
1988-04-01,105.1
1988-05-01,105.7
1988-06-01,105.9
1988-07-01,107
1988-08-01,107.1
1988-09-01,107
1988-10-01,107.6
1988-11-01,108
1988-12-01,108.2
1989-01-01,109.4
1989-02-01,110.1
1989-03-01,110.6
1989-04-01,111.8
1989-05-01,113.2
1989-06-01,113.1
1989-07-01,112.8
1989-08-01,111.9
1989-09-01,112.2
1989-10-01,113.3
1989-11-01,113.2
1989-12-01,113.9
1990-01-01,116.7
1990-02-01,116.4
1990-03-01,115.9
1990-04-01,115.8
1990-05-01,116.5
1990-06-01,116.6
1990-07-01,117
1990-08-01,118.3
1990-09-01,119.8
1990-10-01,121.9
1990-11-01,122.6
1990-12-01,121.4
1991-01-01,121.4
1991-02-01,120.3
1991-03-01,119.6
1991-04-01,119.8
1991-05-01,120.6
1991-06-01,120.7
1991-07-01,120.4
1991-08-01,120.4
1991-09-01,120.2
1991-10-01,120.8
1991-11-01,120.9
1991-12-01,120.3
1992-01-01,120
1992-02-01,120.3
1992-03-01,120.4
1992-04-01,120.7
1992-05-01,121.7
1992-06-01,122.6
1992-07-01,122.4
1992-08-01,122.2
1992-09-01,122.2
1992-10-01,122.9
1992-11-01,122.4
1992-12-01,122.2
1993-01-01,122.5
1993-02-01,122.8
1993-03-01,123.1
1993-04-01,124
1993-05-01,124.5
1993-06-01,124.1
1993-07-01,123.8
1993-08-01,122.4
1993-09-01,122.2
1993-10-01,122.6
1993-11-01,122.3
1993-12-01,121.9
1994-01-01,122.2
1994-02-01,122.5
1994-03-01,122.6
1994-04-01,122.7
1994-05-01,122.9
1994-06-01,123.3
1994-07-01,123.8
1994-08-01,124.5
1994-09-01,123.5
1994-10-01,123.4
1994-11-01,123.8
1994-12-01,123.9
1995-01-01,124.2
1995-02-01,124.5
1995-03-01,124.7
1995-04-01,125.2
1995-05-01,125.9
1995-06-01,126
1995-07-01,126
1995-08-01,125.9
1995-09-01,125.9
1995-10-01,126.3
1995-11-01,126.2
1995-12-01,126.7
1996-01-01,127.1
1996-02-01,127
1996-03-01,128
1996-04-01,128.7
1996-05-01,129.3
1996-06-01,130
1996-07-01,129.9
1996-08-01,130.4
1996-09-01,130.4
1996-10-01,131.2
1996-11-01,131.1
1996-12-01,131.2
1997-01-01,131
1997-02-01,130.6
1997-03-01,130.4
1997-04-01,129.8
1997-05-01,130
1997-06-01,130
1997-07-01,129.7
1997-08-01,130.3
1997-09-01,130.5
1997-10-01,130.7
1997-11-01,130.1
1997-12-01,129.4
1998-01-01,128.3
1998-02-01,128.2
1998-03-01,128.1
1998-04-01,128.5
1998-05-01,128.9
1998-06-01,129.1
1998-07-01,129.4
1998-08-01,129.2
1998-09-01,129.1
1998-10-01,129.8
1998-11-01,129
1998-12-01,129.4
1999-01-01,129.7
1999-02-01,129
1999-03-01,129.4
1999-04-01,130.4
1999-05-01,131.2
1999-06-01,131.7
1999-07-01,132.1
1999-08-01,133.2
1999-09-01,134.6
1999-10-01,134.5
1999-11-01,134.3
1999-12-01,134.3
2000-01-01,133.9
2000-02-01,135.7
2000-03-01,136.7
2000-04-01,136.5
2000-05-01,137.4
2000-06-01,139.1
2000-07-01,139
2000-08-01,138.6
2000-09-01,140.1
2000-10-01,140.7
2000-11-01,140.5
2000-12-01,140.1
2001-01-01,142
2001-02-01,142.4
2001-03-01,141.8
2001-04-01,142.9
2001-05-01,144.2
2001-06-01,143.6
2001-07-01,141.2
2001-08-01,141.8
2001-09-01,142.7
2001-10-01,140
2001-11-01,138.2
2001-12-01,137.1
2002-01-01,137.2
2002-02-01,137.5
2002-03-01,138.9
2002-04-01,139.2
2002-05-01,139.1
2002-06-01,139.6
2002-07-01,139.6
2002-08-01,139.6
2002-09-01,140
2002-10-01,141.6
2002-11-01,140.4
2002-12-01,139.6
2003-01-01,141.9
2003-02-01,144
2003-03-01,146.3
2003-04-01,143.8
2003-05-01,143.7
2003-06-01,145
2003-07-01,145.1
2003-08-01,145.9
2003-09-01,146.4
2003-10-01,147.8
2003-11-01,146.5
2003-12-01,146.7
2004-01-01,147.8
2004-02-01,147.8
2004-03-01,149
2004-04-01,150.4
2004-05-01,152.5
2004-06-01,152
2004-07-01,151.9
2004-08-01,151.8
2004-09-01,152.1
2004-10-01,155.7
2004-11-01,155.4
2004-12-01,153.8
2005-01-01,154.8
2005-02-01,155.7
2005-03-01,157.6
2005-04-01,158.7
2005-05-01,158.5
2005-06-01,158.6
2005-07-01,160.2
2005-08-01,161.4
2005-09-01,164.9
2005-10-01,167.1
2005-11-01,163.7
2005-12-01,164.2
2006-01-01,165.7
2006-02-01,163
2006-03-01,164.5
2006-04-01,166.5
2006-05-01,167.2
2006-06-01,168
2006-07-01,168.3
2006-08-01,168.8
2006-09-01,165.9
2006-10-01,163.8
2006-11-01,164.5
2006-12-01,165.5
2007-01-01,164.9
2007-02-01,167.1
2007-03-01,170.2
2007-04-01,172.7
2007-05-01,174.8
2007-06-01,174.4
2007-07-01,176.2
2007-08-01,173
2007-09-01,174.8
2007-10-01,175.9
2007-11-01,179.4
2007-12-01,178.2
2008-01-01,180.1
2008-02-01,180.4
2008-03-01,184.2
2008-04-01,185.8
2008-05-01,190.3
2008-06-01,193.8
2008-07-01,197.2
2008-08-01,193.2
2008-09-01,193
2008-10-01,185.5
2008-11-01,178.2
2008-12-01,173.7
2009-01-01,175.8
2009-02-01,175.2
2009-03-01,174.2
2009-04-01,176
2009-05-01,177.3
2009-06-01,181.7
2009-07-01,179.2
2009-08-01,181.6
2009-09-01,180.4
2009-10-01,180.8
2009-11-01,183.3
2009-12-01,183.8
2010-01-01,186.5
2010-02-01,185.1
2010-03-01,188.3
2010-04-01,188.8
2010-05-01,189.2
2010-06-01,188.2
2010-07-01,188.9
2010-08-01,189.5
2010-09-01,189.5
2010-10-01,190.8
2010-11-01,191.4
2010-12-01,192.9
2011-01-01,195.3
2011-02-01,198.3
2011-03-01,202
2011-04-01,205.1
2011-05-01,206.7
2011-06-01,204.9
2011-07-01,206
2011-08-01,205.2
2011-09-01,206.4
2011-10-01,204.6
2011-11-01,204.5
2011-12-01,203.5
2012-01-01,204.6
2012-02-01,205.7
2012-03-01,208
2012-04-01,208.6
2012-05-01,206.8
2012-06-01,205.6
2012-07-01,205.9
2012-08-01,209.2
2012-09-01,211.3
2012-10-01,210.1
2012-11-01,207.4
2012-12-01,206.4
2013-01-01,207.8
2013-02-01,210
2013-03-01,210.4
2013-04-01,209.4
2013-05-01,210.8
2013-06-01,211.3
2013-07-01,211.4
2013-08-01,212.3
2013-09-01,211.4
2013-10-01,210.2
2013-11-01,208.9
2013-12-01,209.5
2014-01-01,211.4
2014-02-01,212.5
2014-03-01,214.7
2014-04-01,217.1
2014-05-01,216.8
2014-06-01,218.3
2014-07-01,218.4
2014-08-01,217.8
2014-09-01,216.7
2014-10-01,214.1
2014-11-01,211.1
2014-12-01,207.2
2015-01-01,202.2
2015-02-01,202.6
2015-03-01,204
2015-04-01,203.3
2015-05-01,207.4
2015-06-01,209.9
2015-07-01,209.4
2015-08-01,207.9
2015-09-01,203.9
2015-10-01,202
2015-11-01,201
2015-12-01,198.8
2016-01-01,198.5
2016-02-01,196.8
2016-03-01,197.6
2016-04-01,199
2016-05-01,201
2016-06-01,203.9
2016-07-01,203.6
2016-08-01,202.4
2016-09-01,203.4
2016-10-01,203.6
2016-11-01,201.8
2016-12-01,203.4
2017-01-01,205.8
2017-02-01,206.5
2017-03-01,206.9
2017-04-01,209.3
2017-05-01,207.9
2017-06-01,209.1
2017-07-01,208.8
2017-08-01,209.9
2017-09-01,211.7
2017-10-01,211
2017-11-01,212.3
2017-12-01,211.6
2018-01-01,213.1
2018-02-01,213.5
2018-03-01,214.5
2018-04-01,215.4
2018-05-01,218.5
2018-06-01,219.6
2018-07-01,219.6
2018-08-01,219.1
2018-09-01,219.1
2018-10-01,219.8
2018-11-01,216.4
2018-12-01,213.5
2019-01-01,212
2019-02-01,212.8
2019-03-01,216.5
2019-04-01,219.6
2019-05-01,220.3
2019-06-01,219.3
2019-07-01,219.9
2019-08-01,218.5
2019-09-01,217.5
2019-10-01,218
2019-11-01,218.1
2019-12-01,217.6
2020-01-01,218.4
2020-02-01,215.7
2020-03-01,211.1
2020-04-01,202.8
2020-05-01,209.7
2020-06-01,211.8
2020-07-01,213.1
2020-08-01,213
2020-09-01,213
2020-10-01,213.5
2020-11-01,213.4
2020-12-01,214.2
2021-01-01,218.4
2021-02-01,221.9
2021-03-01,227.1
2021-04-01,228.6
2021-05-01,232.8
2021-06-01,237.1
2021-07-01,238.987
2021-08-01,240.883
2021-09-01,243.707
2021-10-01,246.456
2021-11-01,247.846
2021-12-01,245.167
2022-01-01,250.725
2022-02-01,257.123
2022-03-01,267.561
2022-04-01,269.709
2022-05-01,278.375
2022-06-01,288.236
2022-07-01,280.928
2022-08-01,274.729
2022-09-01,274.117
2022-10-01,276.365
2022-11-01,275.761
2022-12-01,267.651
2023-01-01,273.515
2023-02-01,272.514
2023-03-01,272.227
2023-04-01,273.804
2023-05-01,270.195
2023-06-01,272.234
2023-07-01,273.176
2023-08-01,278.614
2023-09-01,279.086
2023-10-01,271.682
2023-11-01,269.492
