"Date","WPSFD41113"
1973-01-01,55.5
1973-02-01,52.6
1973-03-01,57.6
1973-04-01,60.2
1973-05-01,62.5
1973-06-01,67.6
1973-07-01,65.5
1973-08-01,67.5
1973-09-01,66.8
1973-10-01,69.1
1973-11-01,69.9
1973-12-01,69.9
1974-01-01,71.9
1974-02-01,75.9
1974-03-01,75.6
1974-04-01,77.2
1974-05-01,76.9
1974-06-01,70.8
1974-07-01,68.5
1974-08-01,66.4
1974-09-01,67.4
1974-10-01,68.2
1974-11-01,71.4
1974-12-01,68.4
1975-01-01,67.1
1975-02-01,66.6
1975-03-01,66.5
1975-04-01,66.9
1975-05-01,68.2
1975-06-01,71.5
1975-07-01,73.4
1975-08-01,73.6
1975-09-01,75.4
1975-10-01,76
1975-11-01,76.5
1975-12-01,79.6
1976-01-01,77.3
1976-02-01,75.8
1976-03-01,74.4
1976-04-01,75.9
1976-05-01,75.7
1976-06-01,71.4
1976-07-01,72.8
1976-08-01,76.2
1976-09-01,78.7
1976-10-01,84.1
1976-11-01,78.3
1976-12-01,81.1
1977-01-01,81.9
1977-02-01,85.5
1977-03-01,86.6
1977-04-01,80.9
1977-05-01,80
1977-06-01,74.4
1977-07-01,77.4
1977-08-01,77.5
1977-09-01,76.8
1977-10-01,77.9
1977-11-01,80.2
1977-12-01,74.4
1978-01-01,76.3
1978-02-01,80.2
1978-03-01,80.5
1978-04-01,84.7
1978-05-01,84.8
1978-06-01,86.1
1978-07-01,95.3
1978-08-01,87
1978-09-01,86
1978-10-01,87.9
1978-11-01,88.8
1978-12-01,91.7
1979-01-01,91.5
1979-02-01,97.6
1979-03-01,94.7
1979-04-01,93
1979-05-01,90.8
1979-06-01,92.1
1979-07-01,91.1
1979-08-01,95
1979-09-01,86.6
1979-10-01,90
1979-11-01,91.6
1979-12-01,90.7
1980-01-01,88.2
1980-02-01,85
1980-03-01,89.4
1980-04-01,85.8
1980-05-01,90.2
1980-06-01,89.2
1980-07-01,96.3
1980-08-01,99.2
1980-09-01,106.1
1980-10-01,98.6
1980-11-01,100.2
1980-12-01,101.7
1981-01-01,99.9
1981-02-01,100.9
1981-03-01,107.7
1981-04-01,106.4
1981-05-01,103.1
1981-06-01,103.8
1981-07-01,105.7
1981-08-01,103.3
1981-09-01,103.8
1981-10-01,105.3
1981-11-01,104.6
1981-12-01,109.4
1982-01-01,109
1982-02-01,107.3
1982-03-01,101.2
1982-04-01,100.8
1982-05-01,101.9
1982-06-01,101.9
1982-07-01,98.5
1982-08-01,96.1
1982-09-01,93.2
1982-10-01,96.3
1982-11-01,94.6
1982-12-01,99.5
1983-01-01,90.5
1983-02-01,91.3
1983-03-01,94.6
1983-04-01,100.2
1983-05-01,105.1
1983-06-01,101
1983-07-01,101.4
1983-08-01,105
1983-09-01,109.3
1983-10-01,117.8
1983-11-01,108
1983-12-01,104.6
1984-01-01,118.6
1984-02-01,118.2
1984-03-01,122.8
1984-04-01,111
1984-05-01,107
1984-06-01,105.2
1984-07-01,111.6
1984-08-01,112.1
1984-09-01,111.8
1984-10-01,109.6
1984-11-01,102.7
1984-12-01,101.1
1985-01-01,100.3
1985-02-01,108.2
1985-03-01,106.7
1985-04-01,106.6
1985-05-01,98.5
1985-06-01,95.4
1985-07-01,106.7
1985-08-01,102.7
1985-09-01,99.7
1985-10-01,97.5
1985-11-01,101.9
1985-12-01,107.9
1986-01-01,105
1986-02-01,95.9
1986-03-01,97.5
1986-04-01,102.8
1986-05-01,108.5
1986-06-01,102.6
1986-07-01,104.7
1986-08-01,109.1
1986-09-01,109
1986-10-01,113.2
1986-11-01,110.8
1986-12-01,110.5
1987-01-01,102.4
1987-02-01,107.1
1987-03-01,107.7
1987-04-01,104.8
1987-05-01,105
1987-06-01,108.4
1987-07-01,110
1987-08-01,101.3
1987-09-01,108.5
1987-10-01,104.2
1987-11-01,117
1987-12-01,107.9
1988-01-01,112.6
1988-02-01,100.6
1988-03-01,101.9
1988-04-01,100.6
1988-05-01,98.9
1988-06-01,101.9
1988-07-01,111.5
1988-08-01,117.8
1988-09-01,125
1988-10-01,119.3
1988-11-01,115.6
1988-12-01,118.1
1989-01-01,116.5
1989-02-01,122.3
1989-03-01,125.1
1989-04-01,120.2
1989-05-01,125.1
1989-06-01,119.3
1989-07-01,118.8
1989-08-01,118.6
1989-09-01,114
1989-10-01,123.9
1989-11-01,112.2
1989-12-01,121.6
1990-01-01,148.4
1990-02-01,152.4
1990-03-01,138.2
1990-04-01,118.8
1990-05-01,112.2
1990-06-01,108.6
1990-07-01,113.7
1990-08-01,112.9
1990-09-01,109.6
1990-10-01,116.4
1990-11-01,126.3
1990-12-01,118.1
1991-01-01,123.5
1991-02-01,118.3
1991-03-01,124.4
1991-04-01,128
1991-05-01,137.4
1991-06-01,131.1
1991-07-01,122.6
1991-08-01,112.2
1991-09-01,109.3
1991-10-01,103.9
1991-11-01,114.4
1991-12-01,104.6
1992-01-01,109.6
1992-02-01,118.1
1992-03-01,115.5
1992-04-01,104.8
1992-05-01,98.5
1992-06-01,97.5
1992-07-01,98
1992-08-01,105.6
1992-09-01,105.3
1992-10-01,112.8
1992-11-01,110.8
1992-12-01,117.6
1993-01-01,115.9
1993-02-01,115
1993-03-01,112.7
1993-04-01,126.2
1993-05-01,128.2
1993-06-01,103
1993-07-01,101.4
1993-08-01,105.7
1993-09-01,105.9
1993-10-01,106.6
1993-11-01,122.6
1993-12-01,129.7
1994-01-01,125.8
1994-02-01,110.5
1994-03-01,112
1994-04-01,105.6
1994-05-01,105.7
1994-06-01,104.3
1994-07-01,106.7
1994-08-01,102.5
1994-09-01,103.7
1994-10-01,104.5
1994-11-01,113.1
1994-12-01,141.5
1995-01-01,120.8
1995-02-01,117.3
1995-03-01,118.6
1995-04-01,132.6
1995-05-01,123.7
1995-06-01,112.8
1995-07-01,111.8
1995-08-01,107.1
1995-09-01,121.4
1995-10-01,114.1
1995-11-01,124.9
1995-12-01,120.6
1996-01-01,125.3
1996-02-01,121.5
1996-03-01,145.7
1996-04-01,134.3
1996-05-01,117.5
1996-06-01,132
1996-07-01,125.5
1996-08-01,123.4
1996-09-01,124.7
1996-10-01,135.8
1996-11-01,135
1996-12-01,129.2
1997-01-01,129.7
1997-02-01,131.5
1997-03-01,140.2
1997-04-01,123.9
1997-05-01,124.4
1997-06-01,118.1
1997-07-01,117
1997-08-01,117.9
1997-09-01,121.3
1997-10-01,133.1
1997-11-01,129.3
1997-12-01,129.9
1998-01-01,126.7
1998-02-01,128.7
1998-03-01,130.5
1998-04-01,134.6
1998-05-01,122.9
1998-06-01,120.4
1998-07-01,130.1
1998-08-01,124.6
1998-09-01,125.1
1998-10-01,134.2
1998-11-01,125.5
1998-12-01,127.3
1999-01-01,135.3
1999-02-01,122.8
1999-03-01,131.9
1999-04-01,129.6
1999-05-01,126.6
1999-06-01,128
1999-07-01,124.4
1999-08-01,125.4
1999-09-01,125.5
1999-10-01,117.5
1999-11-01,117.7
1999-12-01,123.4
2000-01-01,116.7
2000-02-01,123.6
2000-03-01,119.2
2000-04-01,127.2
2000-05-01,126
2000-06-01,118.9
2000-07-01,119.1
2000-08-01,119.7
2000-09-01,125.9
2000-10-01,132.2
2000-11-01,133
2000-12-01,122.3
2001-01-01,128.9
2001-02-01,136.6
2001-03-01,137.5
2001-04-01,137.9
2001-05-01,130.9
2001-06-01,125.8
2001-07-01,115.9
2001-08-01,121.1
2001-09-01,126.5
2001-10-01,119.8
2001-11-01,121.4
2001-12-01,128.4
2002-01-01,136.7
2002-02-01,147.1
2002-03-01,160.9
2002-04-01,117.1
2002-05-01,124.3
2002-06-01,128.4
2002-07-01,129.8
2002-08-01,126.5
2002-09-01,118.4
2002-10-01,121
2002-11-01,120.5
2002-12-01,109.5
2003-01-01,120.7
2003-02-01,118.2
2003-03-01,124
2003-04-01,135.9
2003-05-01,133.8
2003-06-01,123.6
2003-07-01,124.2
2003-08-01,129.9
2003-09-01,135.2
2003-10-01,135.1
2003-11-01,133.9
2003-12-01,146
2004-01-01,138.7
2004-02-01,135.4
2004-03-01,145.4
2004-04-01,134.2
2004-05-01,133.1
2004-06-01,121.8
2004-07-01,120.7
2004-08-01,129.2
2004-09-01,138.2
2004-10-01,161.1
2004-11-01,157.2
2004-12-01,141.7
2005-01-01,130.1
2005-02-01,142.9
2005-03-01,146.8
2005-04-01,148.5
2005-05-01,140.4
2005-06-01,137.7
2005-07-01,131.1
2005-08-01,128.2
2005-09-01,141.2
2005-10-01,137.3
2005-11-01,145.5
2005-12-01,157.1
2006-01-01,155.5
2006-02-01,132.6
2006-03-01,139.3
2006-04-01,160.4
2006-05-01,140.4
2006-06-01,146.4
2006-07-01,141.3
2006-08-01,164
2006-09-01,164.7
2006-10-01,161.9
2006-11-01,144.1
2006-12-01,163.7
2007-01-01,160.8
2007-02-01,176.7
2007-03-01,186.1
2007-04-01,186.5
2007-05-01,165.9
2007-06-01,150.2
2007-07-01,158.4
2007-08-01,151.6
2007-09-01,164.5
2007-10-01,186.9
2007-11-01,178.5
2007-12-01,191.1
2008-01-01,193.6
2008-02-01,178.3
2008-03-01,193.8
2008-04-01,184.9
2008-05-01,182
2008-06-01,190.9
2008-07-01,173
2008-08-01,168.8
2008-09-01,174.6
2008-10-01,177.9
2008-11-01,177.2
2008-12-01,157.1
2009-01-01,162.2
2009-02-01,151.5
2009-03-01,152.1
2009-04-01,168.3
2009-05-01,141
2009-06-01,158.8
2009-07-01,147.2
2009-08-01,149
2009-09-01,146.5
2009-10-01,167.8
2009-11-01,170.7
2009-12-01,176.5
2010-01-01,170
2010-02-01,176.4
2010-03-01,220.7
2010-04-01,199.5
2010-05-01,182.7
2010-06-01,149.2
2010-07-01,162.9
2010-08-01,155.3
2010-09-01,153.3
2010-10-01,151.7
2010-11-01,165.1
2010-12-01,179.9
2011-01-01,185.7
2011-02-01,228.4
2011-03-01,198.1
2011-04-01,185
2011-05-01,167.9
2011-06-01,174.9
2011-07-01,169.9
2011-08-01,170.4
2011-09-01,176.4
2011-10-01,176.1
2011-11-01,183
2011-12-01,171.2
2012-01-01,162.8
2012-02-01,157.4
2012-03-01,167.7
2012-04-01,166.9
2012-05-01,164.5
2012-06-01,169.5
2012-07-01,165.8
2012-08-01,176.4
2012-09-01,175.3
