"Date","WPSFD41311"
1993-10-01,137
1993-11-01,137.4
1993-12-01,137.9
1994-01-01,138.4
1994-02-01,138.4
1994-03-01,138.4
1994-04-01,138.4
1994-05-01,138.8
1994-06-01,139
1994-07-01,139.1
1994-08-01,139.4
1994-09-01,139.5
1994-10-01,139.3
1994-11-01,139.5
1994-12-01,139.8
1995-01-01,140.3
1995-02-01,140.6
1995-03-01,140.9
1995-04-01,141.3
1995-05-01,141.8
1995-06-01,141.9
1995-07-01,142.2
1995-08-01,142.3
1995-09-01,142.4
1995-10-01,143.1
1995-11-01,143.5
1995-12-01,143.7
1996-01-01,143.6
1996-02-01,143.9
1996-03-01,143.8
1996-04-01,143.8
1996-05-01,144.4
1996-06-01,144.6
1996-07-01,144.6
1996-08-01,144.7
1996-09-01,144.6
1996-10-01,144.7
1996-11-01,144.6
1996-12-01,144.8
1997-01-01,144.9
1997-02-01,144.9
1997-03-01,145.2
1997-04-01,145.2
1997-05-01,145
1997-06-01,145.1
1997-07-01,144.8
1997-08-01,145
1997-09-01,145.4
1997-10-01,145.5
1997-11-01,145.3
1997-12-01,145.2
1998-01-01,145.5
1998-02-01,145.7
1998-03-01,146.9
1998-04-01,147.2
1998-05-01,147.4
1998-06-01,147.5
1998-07-01,147.9
1998-08-01,148
1998-09-01,148.3
1998-10-01,148.5
1998-11-01,148.6
1998-12-01,151.3
1999-01-01,151
1999-02-01,151
1999-03-01,151
1999-04-01,151.1
1999-05-01,151.1
1999-06-01,151.3
1999-07-01,151.4
1999-08-01,151.3
1999-09-01,152.5
1999-10-01,152.9
1999-11-01,153
1999-12-01,153
2000-01-01,152.5
2000-02-01,153.3
2000-03-01,153.5
2000-04-01,153.4
2000-05-01,153.8
2000-06-01,153.9
2000-07-01,154.1
2000-08-01,154.3
2000-09-01,154.8
2000-10-01,154.8
2000-11-01,155
2000-12-01,155.2
2001-01-01,156.1
2001-02-01,155.8
2001-03-01,156.2
2001-04-01,156.5
2001-05-01,157.1
2001-06-01,157.3
2001-07-01,157.4
2001-08-01,157.4
2001-09-01,157.8
2001-10-01,156.8
2001-11-01,157.3
2001-12-01,157.6
2002-01-01,157.1
2002-02-01,157.2
2002-03-01,157.1
2002-04-01,157.7
2002-05-01,157.7
2002-06-01,158
2002-07-01,157.5
2002-08-01,157.4
2002-09-01,157.8
2002-10-01,158.2
2002-11-01,158
2002-12-01,156.7
2003-01-01,157.1
2003-02-01,157.2
2003-03-01,158.1
2003-04-01,157.2
2003-05-01,157.4
2003-06-01,157.4
2003-07-01,157.6
2003-08-01,157.8
2003-09-01,157.7
2003-10-01,158.6
2003-11-01,158.5
2003-12-01,158.5
2004-01-01,158.9
2004-02-01,159
2004-03-01,159.4
2004-04-01,159.6
2004-05-01,159.9
2004-06-01,160.3
2004-07-01,160
2004-08-01,160.3
2004-09-01,160.7
2004-10-01,161.2
2004-11-01,161.6
2004-12-01,162
2005-01-01,163.2
2005-02-01,163.2
2005-03-01,163.4
2005-04-01,163.8
2005-05-01,164.2
2005-06-01,164.1
2005-07-01,164.8
2005-08-01,164.8
2005-09-01,165.1
2005-10-01,164.7
2005-11-01,164.8
2005-12-01,164.8
2006-01-01,165.7
2006-02-01,166.2
2006-03-01,166.6
2006-04-01,166.6
2006-05-01,167
2006-06-01,167
2006-07-01,166.1
2006-08-01,166.5
2006-09-01,167.1
2006-10-01,166.3
2006-11-01,167.7
2006-12-01,167.9
2007-01-01,168.1
2007-02-01,168.9
2007-03-01,168.8
2007-04-01,168.9
2007-05-01,169.6
2007-06-01,170
2007-07-01,170.4
2007-08-01,170.7
2007-09-01,170.8
2007-10-01,171.5
2007-11-01,172
2007-12-01,172.1
2008-01-01,172.9
2008-02-01,173.8
2008-03-01,174.1
2008-04-01,174.8
2008-05-01,175.4
2008-06-01,175.7
2008-07-01,176.6
2008-08-01,177.4
2008-09-01,178.2
2008-10-01,179.9
2008-11-01,179.8
2008-12-01,180.1
2009-01-01,180.3
2009-02-01,180.5
2009-03-01,181.2
2009-04-01,181.3
2009-05-01,181.4
2009-06-01,182
2009-07-01,181.7
2009-08-01,182.1
2009-09-01,182
2009-10-01,181.9
2009-11-01,182.6
2009-12-01,182.8
2010-01-01,183.3
2010-02-01,183.5
2010-03-01,184
2010-04-01,184.1
2010-05-01,184.8
2010-06-01,185.1
2010-07-01,185.3
2010-08-01,185.5
2010-09-01,186
2010-10-01,186.2
2010-11-01,186.4
2010-12-01,186.8
2011-01-01,187.6
2011-02-01,188.2
2011-03-01,188.8
2011-04-01,189.5
2011-05-01,189.8
2011-06-01,190.4
2011-07-01,191.3
2011-08-01,191.9
2011-09-01,192.5
2011-10-01,193
2011-11-01,193.3
2011-12-01,193.7
2012-01-01,194.6
2012-02-01,194.9
2012-03-01,195.3
2012-04-01,195.6
2012-05-01,195.9
2012-06-01,196.3
2012-07-01,197.4
2012-08-01,197.9
2012-09-01,198
2012-10-01,198.2
2012-11-01,198.7
2012-12-01,198.9
2013-01-01,199.2
2013-02-01,199.6
2013-03-01,200
2013-04-01,200.2
2013-05-01,200.4
2013-06-01,200.8
2013-07-01,201
2013-08-01,201.2
2013-09-01,200.9
2013-10-01,201.1
2013-11-01,201.6
2013-12-01,202.9
2014-01-01,204
2014-02-01,204.1
2014-03-01,204.1
2014-04-01,204.3
2014-05-01,204.8
2014-06-01,205.2
2014-07-01,205.6
2014-08-01,205.9
2014-09-01,206.2
2014-10-01,206.8
2014-11-01,207
2014-12-01,207.4
2015-01-01,208.4
2015-02-01,208.9
2015-03-01,209.1
2015-04-01,209.3
2015-05-01,209.6
2015-06-01,211.3
2015-07-01,211.6
2015-08-01,211.6
2015-09-01,212
2015-10-01,211.9
2015-11-01,212
2015-12-01,212.5
2016-01-01,213.5
2016-02-01,213.8
2016-03-01,214.1
2016-04-01,214.5
2016-05-01,214.8
2016-06-01,215.7
2016-07-01,215.9
2016-08-01,216.3
2016-09-01,216.5
2016-10-01,217.1
2016-11-01,217.4
2016-12-01,217.8
2017-01-01,218.5
2017-02-01,218.7
2017-03-01,219.3
2017-04-01,220.3
2017-05-01,220.4
2017-06-01,220.9
2017-07-01,221.1
2017-08-01,221.4
2017-09-01,221.2
2017-10-01,223
2017-11-01,223.5
2017-12-01,223.7
2018-01-01,224.5
2018-02-01,224.9
2018-03-01,225.4
2018-04-01,226.1
2018-05-01,226.4
2018-06-01,226.7
2018-07-01,227.5
2018-08-01,227.8
2018-09-01,228.1
2018-10-01,229.1
2018-11-01,229.8
2018-12-01,230
2019-01-01,230.9
2019-02-01,231.1
2019-03-01,231.7
2019-04-01,231.9
2019-05-01,232
2019-06-01,232.1
2019-07-01,232.4
2019-08-01,232.4
2019-09-01,232.5
2019-10-01,233
2019-11-01,233.5
2019-12-01,233.3
2020-01-01,233.4
2020-02-01,234.1
2020-03-01,234
2020-04-01,234.7
2020-05-01,234.5
2020-06-01,234.6
2020-07-01,235.1
2020-08-01,235.4
2020-09-01,235.5
2020-10-01,235.6
2020-11-01,236.6
2020-12-01,236.6
2021-01-01,237.6
2021-02-01,238.4
2021-03-01,239.5
2021-04-01,240.6
2021-05-01,241.9
2021-06-01,243.3
2021-07-01,244.809
2021-08-01,246.122
2021-09-01,247.764
2021-10-01,248.975
2021-11-01,250.499
2021-12-01,251.961
2022-01-01,254.067
2022-02-01,256.325
2022-03-01,257.868
2022-04-01,259.889
2022-05-01,262.258
2022-06-01,264.03
2022-07-01,265.471
2022-08-01,266.857
2022-09-01,267.525
2022-10-01,268.114
2022-11-01,269.652
2022-12-01,269.999
2023-01-01,271.851
2023-02-01,273.073
2023-03-01,273.799
2023-04-01,273.847
2023-05-01,274.575
2023-06-01,274.576
2023-07-01,275.055
2023-08-01,275.541
2023-09-01,276.016
2023-10-01,276.094
2023-11-01,276.817
