"Date","WPUFD41113"
1959-05-01,35.5
1959-06-01,35.2
1959-07-01,36.4
1959-08-01,35.8
1959-09-01,40.2
1959-10-01,38
1959-11-01,37.5
1959-12-01,38.3
1960-01-01,37.2
1960-02-01,36.5
1960-03-01,39.3
1960-04-01,40.7
1960-05-01,39.9
1960-06-01,38
1960-07-01,39.2
1960-08-01,38.3
1960-09-01,40.7
1960-10-01,43.3
1960-11-01,44.3
1960-12-01,40.4
1961-01-01,39.3
1961-02-01,39.3
1961-03-01,39.5
1961-04-01,36.8
1961-05-01,36.5
1961-06-01,36.7
1961-07-01,38.8
1961-08-01,38.5
1961-09-01,37.6
1961-10-01,38.1
1961-11-01,38.3
1961-12-01,36.7
1962-01-01,38.7
1962-02-01,40.1
1962-03-01,39.6
1962-04-01,38
1962-05-01,37.7
1962-06-01,36.5
1962-07-01,36.4
1962-08-01,37.5
1962-09-01,39.5
1962-10-01,39.3
1962-11-01,40.1
1962-12-01,37.4
1963-01-01,40.3
1963-02-01,38.5
1963-03-01,38.7
1963-04-01,36.7
1963-05-01,36.3
1963-06-01,36
1963-07-01,37.2
1963-08-01,37.3
1963-09-01,37.8
1963-10-01,37.2
1963-11-01,39
1963-12-01,38.5
1964-01-01,39.3
1964-02-01,38
1964-03-01,39
1964-04-01,37.8
1964-05-01,37.8
1964-06-01,40.1
1964-07-01,39.5
1964-08-01,38.6
1964-09-01,39.4
1964-10-01,39
1964-11-01,40.2
1964-12-01,37.9
1965-01-01,37.2
1965-02-01,37.6
1965-03-01,39
1965-04-01,41.4
1965-05-01,40.2
1965-06-01,38.8
1965-07-01,38.5
1965-08-01,36.8
1965-09-01,39.4
1965-10-01,39.3
1965-11-01,40
1965-12-01,40
1966-01-01,39.3
1966-02-01,41.1
1966-03-01,41.9
1966-04-01,42
1966-05-01,38.9
1966-06-01,38.7
1966-07-01,41.3
1966-08-01,41
1966-09-01,45.4
1966-10-01,42.1
1966-11-01,43.9
1966-12-01,42.1
1967-01-01,41.3
1967-02-01,40.2
1967-03-01,39.2
1967-04-01,38.1
1967-05-01,38.9
1967-06-01,40.7
1967-07-01,40.8
1967-08-01,38.3
1967-09-01,39.1
1967-10-01,37.5
1967-11-01,39.9
1967-12-01,41.2
1968-01-01,40.2
1968-02-01,41.5
1968-03-01,41.6
1968-04-01,41.5
1968-05-01,42.8
1968-06-01,41.7
1968-07-01,42.4
1968-08-01,41.2
1968-09-01,44.2
1968-10-01,42.8
1968-11-01,44.6
1968-12-01,45.9
1969-01-01,46.7
1969-02-01,45.1
1969-03-01,46
1969-04-01,43.6
1969-05-01,45.4
1969-06-01,43.5
1969-07-01,45
1969-08-01,43.8
1969-09-01,45.6
1969-10-01,44.5
1969-11-01,51
1969-12-01,50.8
1970-01-01,51.3
1970-02-01,49.9
1970-03-01,48.1
1970-04-01,44.6
1970-05-01,44.8
1970-06-01,45
1970-07-01,46
1970-08-01,41.9
1970-09-01,47
1970-10-01,42.1
1970-11-01,45.1
1970-12-01,46.7
1971-01-01,46.3
1971-02-01,45.4
1971-03-01,46.7
1971-04-01,46.2
1971-05-01,46.3
1971-06-01,48.2
1971-07-01,43.1
1971-08-01,45.8
1971-09-01,43.4
1971-10-01,44.4
1971-11-01,45.9
1971-12-01,48
1972-01-01,46.5
1972-02-01,46.7
1972-03-01,45.8
1972-04-01,44.9
1972-05-01,45.6
1972-06-01,45.8
1972-07-01,48
1972-08-01,49.3
1972-09-01,50.5
1972-10-01,46.9
1972-11-01,52.9
1972-12-01,53.2
1973-01-01,57.6
1973-02-01,54.5
1973-03-01,58.4
1973-04-01,60.8
1973-05-01,62.3
1973-06-01,65.7
1973-07-01,64.1
1973-08-01,65.4
1973-09-01,65
1973-10-01,67.5
1973-11-01,70.4
1973-12-01,71.4
1974-01-01,74.7
1974-02-01,78.9
1974-03-01,76.6
1974-04-01,78.7
1974-05-01,76.7
1974-06-01,69.3
1974-07-01,66.2
1974-08-01,63.8
1974-09-01,65.6
1974-10-01,67.1
1974-11-01,71.8
1974-12-01,69.4
1975-01-01,69.8
1975-02-01,68.8
1975-03-01,67.5
1975-04-01,67.9
1975-05-01,68
1975-06-01,70.7
1975-07-01,72.2
1975-08-01,70
1975-09-01,73.6
1975-10-01,74.4
1975-11-01,76.7
1975-12-01,80.7
1976-01-01,81
1976-02-01,78.9
1976-03-01,75.6
1976-04-01,78.6
1976-05-01,75.4
1976-06-01,70.2
1976-07-01,71.4
1976-08-01,72.8
1976-09-01,78.4
1976-10-01,80.7
1976-11-01,76.7
1976-12-01,81.1
1977-01-01,85.3
1977-02-01,89.2
1977-03-01,87.9
1977-04-01,83.9
1977-05-01,79.7
1977-06-01,72.9
1977-07-01,75.9
1977-08-01,74.9
1977-09-01,76.8
1977-10-01,75.6
1977-11-01,78.2
1977-12-01,74.4
1978-01-01,78.9
1978-02-01,83.4
1978-03-01,82.3
1978-04-01,87.8
1978-05-01,84.6
1978-06-01,85.1
1978-07-01,94.2
1978-08-01,85
1978-09-01,84.6
1978-10-01,85.5
1978-11-01,86.6
1978-12-01,91.5
1979-01-01,93.9
1979-02-01,102
1979-03-01,96.5
1979-04-01,96
1979-05-01,90.3
1979-06-01,90.3
1979-07-01,90.5
1979-08-01,93.6
1979-09-01,86.3
1979-10-01,87.1
1979-11-01,90.2
1979-12-01,90.3
1980-01-01,89.4
1980-02-01,87.5
1980-03-01,91.3
1980-04-01,88.7
1980-05-01,90.7
1980-06-01,88.9
1980-07-01,95.3
1980-08-01,97.8
1980-09-01,102.8
1980-10-01,94.1
1980-11-01,99.1
1980-12-01,100.8
1981-01-01,102.1
1981-02-01,105.1
1981-03-01,110.7
1981-04-01,110.5
1981-05-01,104.1
1981-06-01,102.5
1981-07-01,104
1981-08-01,101.7
1981-09-01,100.3
1981-10-01,100.4
1981-11-01,102.9
1981-12-01,108.4
1982-01-01,111.1
1982-02-01,111.8
1982-03-01,104.2
1982-04-01,105.5
1982-05-01,102.9
1982-06-01,100.8
1982-07-01,95.4
1982-08-01,94.7
1982-09-01,90.3
1982-10-01,92
1982-11-01,93.4
1982-12-01,98
1983-01-01,92.2
1983-02-01,95.3
1983-03-01,98.1
1983-04-01,105.2
1983-05-01,105.7
1983-06-01,99.4
1983-07-01,97.8
1983-08-01,102.9
1983-09-01,105.8
1983-10-01,113.7
1983-11-01,107
1983-12-01,105.3
1984-01-01,121.5
1984-02-01,124.1
1984-03-01,128.1
1984-04-01,118.3
1984-05-01,107.1
1984-06-01,102.5
1984-07-01,107.2
1984-08-01,108.7
1984-09-01,107
1984-10-01,106.7
1984-11-01,101.9
1984-12-01,104.1
1985-01-01,101.1
1985-02-01,110.6
1985-03-01,109
1985-04-01,110.8
1985-05-01,100.6
1985-06-01,93.8
1985-07-01,103.5
1985-08-01,99.4
1985-09-01,96.4
1985-10-01,95.9
1985-11-01,102.6
1985-12-01,111
1986-01-01,106.4
1986-02-01,97.3
1986-03-01,99
1986-04-01,105
1986-05-01,107.1
1986-06-01,101
1986-07-01,103.8
1986-08-01,106.4
1986-09-01,106.3
1986-10-01,110.9
1986-11-01,112.4
1986-12-01,111.2
1987-01-01,104.2
1987-02-01,107.8
1987-03-01,109.6
1987-04-01,105.9
1987-05-01,105.1
1987-06-01,107.4
1987-07-01,109.5
1987-08-01,97.6
1987-09-01,104.7
1987-10-01,102.7
1987-11-01,121.2
1987-12-01,109.6
1988-01-01,115.3
1988-02-01,101
1988-03-01,103.4
1988-04-01,101.4
1988-05-01,100.8
1988-06-01,101.4
1988-07-01,111.1
1988-08-01,111.1
1988-09-01,118.6
1988-10-01,115.8
1988-11-01,120.1
1988-12-01,117.5
1989-01-01,119.6
1989-02-01,123.8
1989-03-01,128.3
1989-04-01,119.6
1989-05-01,128.9
1989-06-01,119
1989-07-01,119
1989-08-01,113
1989-09-01,109
1989-10-01,120.8
1989-11-01,115.3
1989-12-01,119.2
1990-01-01,148.8
1990-02-01,152.7
1990-03-01,138.6
1990-04-01,118.7
1990-05-01,112.9
1990-06-01,108.6
1990-07-01,113.4
1990-08-01,112.1
1990-09-01,109.1
1990-10-01,117.4
1990-11-01,126.3
1990-12-01,117.9
1991-01-01,124.3
1991-02-01,118.8
1991-03-01,125
1991-04-01,128.2
1991-05-01,137.8
1991-06-01,130.3
1991-07-01,121.8
1991-08-01,112.1
1991-09-01,109.9
1991-10-01,104.8
1991-11-01,114.6
1991-12-01,104.5
1992-01-01,109.7
1992-02-01,118.7
1992-03-01,115.8
1992-04-01,105.2
1992-05-01,98.6
1992-06-01,96.3
1992-07-01,97.3
1992-08-01,104.5
1992-09-01,104.6
1992-10-01,113
1992-11-01,110.4
1992-12-01,117.4
1993-01-01,114.8
1993-02-01,114.5
1993-03-01,113.8
1993-04-01,126.5
1993-05-01,125.2
1993-06-01,102.3
1993-07-01,100.7
1993-08-01,107.4
1993-09-01,108.6
1993-10-01,105.8
1993-11-01,123.4
1993-12-01,130.1
1994-01-01,124.2
1994-02-01,109.4
1994-03-01,112.2
1994-04-01,105.3
1994-05-01,103.1
1994-06-01,103.5
1994-07-01,106.3
1994-08-01,104.7
1994-09-01,106.6
1994-10-01,104.3
1994-11-01,114.3
1994-12-01,142.3
1995-01-01,120.1
1995-02-01,117.2
1995-03-01,118.6
1995-04-01,130.8
1995-05-01,122.7
1995-06-01,111
1995-07-01,110.2
1995-08-01,108.2
1995-09-01,123.3
1995-10-01,113
1995-11-01,126.2
1995-12-01,124.2
1996-01-01,125
1996-02-01,121.9
1996-03-01,145.3
1996-04-01,131.7
1996-05-01,117.3
1996-06-01,128.8
1996-07-01,123.7
1996-08-01,121.5
1996-09-01,128.2
1996-10-01,136.3
1996-11-01,136.2
1996-12-01,134.8
1997-01-01,130.3
1997-02-01,133.2
1997-03-01,140.4
1997-04-01,121.5
1997-05-01,124.4
1997-06-01,116
1997-07-01,115.7
1997-08-01,117.3
1997-09-01,123.5
1997-10-01,133.2
1997-11-01,130.3
1997-12-01,133.8
1998-01-01,127.1
1998-02-01,129.4
1998-03-01,130.2
1998-04-01,132.3
1998-05-01,121.7
1998-06-01,117.9
1998-07-01,128.4
1998-08-01,121.7
1998-09-01,127.1
1998-10-01,134.7
1998-11-01,127.3
1998-12-01,129.3
1999-01-01,134.2
1999-02-01,122.6
1999-03-01,130.5
1999-04-01,128.4
1999-05-01,126.5
1999-06-01,126.4
1999-07-01,121.7
1999-08-01,123.8
1999-09-01,126.7
1999-10-01,120.2
1999-11-01,119.2
1999-12-01,126.3
2000-01-01,117.9
2000-02-01,124
2000-03-01,119
2000-04-01,126
2000-05-01,125.9
2000-06-01,116.6
2000-07-01,115.5
2000-08-01,118.3
2000-09-01,125.3
2000-10-01,133.3
2000-11-01,135.4
2000-12-01,125.2
2001-01-01,131.2
2001-02-01,136.9
2001-03-01,137.4
2001-04-01,136.2
2001-05-01,130.4
2001-06-01,123.5
2001-07-01,112.5
2001-08-01,120.2
2001-09-01,126.9
2001-10-01,122.3
2001-11-01,123.8
2001-12-01,130.9
2002-01-01,139.4
2002-02-01,146.4
2002-03-01,160.3
2002-04-01,115.1
2002-05-01,124.4
2002-06-01,126.2
2002-07-01,125.8
2002-08-01,125.4
2002-09-01,119
2002-10-01,123.8
2002-11-01,123.2
2002-12-01,112.7
2003-01-01,123.3
2003-02-01,117.5
2003-03-01,123.7
2003-04-01,133.7
2003-05-01,133.1
2003-06-01,121.5
2003-07-01,120.4
2003-08-01,128.2
2003-09-01,134.9
2003-10-01,135.5
2003-11-01,137.6
2003-12-01,151.1
2004-01-01,141.5
2004-02-01,134.8
2004-03-01,145.8
2004-04-01,130.8
2004-05-01,132.6
2004-06-01,120
2004-07-01,117.5
2004-08-01,127.3
2004-09-01,140.2
2004-10-01,162.9
2004-11-01,159
2004-12-01,146.4
2005-01-01,131.4
2005-02-01,142.3
2005-03-01,145.5
2005-04-01,144.6
2005-05-01,140.3
2005-06-01,137
2005-07-01,128
2005-08-01,126.3
2005-09-01,141.6
2005-10-01,136.8
2005-11-01,147.1
2005-12-01,162.1
2006-01-01,157.7
2006-02-01,133.2
2006-03-01,139.7
2006-04-01,156.7
2006-05-01,139.1
2006-06-01,144.8
2006-07-01,139.1
2006-08-01,161.5
2006-09-01,166
2006-10-01,161.2
2006-11-01,145.6
2006-12-01,171.2
2007-01-01,164.2
2007-02-01,178.4
2007-03-01,187.4
2007-04-01,182.1
2007-05-01,161.7
2007-06-01,147.5
2007-07-01,152.9
2007-08-01,146.5
2007-09-01,162.5
2007-10-01,181.9
2007-11-01,178
2007-12-01,198.7
2008-01-01,199.3
2008-02-01,180.6
2008-03-01,194.3
2008-04-01,177.6
2008-05-01,172.1
2008-06-01,183
2008-07-01,164.1
2008-08-01,159.8
2008-09-01,168.9
2008-10-01,170
2008-11-01,175.2
2008-12-01,161.7
2009-01-01,169.7
2009-02-01,155.6
2009-03-01,155
2009-04-01,165.4
2009-05-01,134.6
2009-06-01,156.2
2009-07-01,141.8
2009-08-01,145.5
2009-09-01,145
2009-10-01,165
2009-11-01,173.4
2009-12-01,186.6
2010-01-01,178.3
2010-02-01,180.7
2010-03-01,223.6
2010-04-01,196.8
2010-05-01,176
2010-06-01,146
2010-07-01,157.8
2010-08-01,151.9
2010-09-01,152.2
2010-10-01,149.9
2010-11-01,168.8
2010-12-01,189.4
2011-01-01,190.5
2011-02-01,230.7
2011-03-01,198.9
2011-04-01,182.6
2011-05-01,160
2011-06-01,170.8
2011-07-01,165.8
2011-08-01,169.1
2011-09-01,175.9
2011-10-01,174.9
2011-11-01,187.1
2011-12-01,180.9
2012-01-01,166.1
2012-02-01,159.2
2012-03-01,167.3
2012-04-01,165.6
2012-05-01,158.2
2012-06-01,165.6
2012-07-01,162.9
2012-08-01,175.1
2012-09-01,175.1
2012-10-01,164.7
2012-11-01,178.3
2012-12-01,176.4
2013-01-01,196.7
2013-02-01,176.7
2013-03-01,198.5
2013-04-01,178.3
2013-05-01,189.5
2013-06-01,179
2013-07-01,181.2
2013-08-01,199.9
2013-09-01,189.9
2013-10-01,195.1
2013-11-01,198.3
2013-12-01,189.2
2014-01-01,189.8
2014-02-01,191.1
2014-03-01,187.8
2014-04-01,196.7
2014-05-01,189.8
2014-06-01,195.9
2014-07-01,189.4
2014-08-01,182.2
2014-09-01,185.1
2014-10-01,193.2
2014-11-01,206
2014-12-01,222.3
2015-01-01,214.7
2015-02-01,198
2015-03-01,194.4
2015-04-01,189.3
2015-05-01,203.2
2015-06-01,214.9
2015-07-01,204.9
2015-08-01,223.4
2015-09-01,220.8
2015-10-01,209.5
2015-11-01,223.8
2015-12-01,220.4
2016-01-01,235.5
2016-02-01,225.2
2016-03-01,196.4
2016-04-01,185.8
2016-05-01,194.7
2016-06-01,187.1
2016-07-01,188.2
2016-08-01,173.9
2016-09-01,185.7
2016-10-01,174.8
2016-11-01,178.4
2016-12-01,185.3
2017-01-01,177.6
2017-02-01,189
2017-03-01,196.4
2017-04-01,233.1
2017-05-01,200.4
2017-06-01,190.7
2017-07-01,190
2017-08-01,186
2017-09-01,203
2017-10-01,212.4
2017-11-01,225
2017-12-01,221
2018-01-01,212.9
2018-02-01,196.5
2018-03-01,224.7
2018-04-01,201.2
2018-05-01,202.1
2018-06-01,191.4
2018-07-01,200
2018-08-01,195.3
2018-09-01,191.9
2018-10-01,195.7
2018-11-01,222.6
2018-12-01,258.6
2019-01-01,220.5
2019-02-01,209.2
2019-03-01,214.8
2019-04-01,198.6
2019-05-01,194.2
2019-06-01,207.5
2019-07-01,201.9
2019-08-01,192.4
2019-09-01,192.9
2019-10-01,209.8
2019-11-01,231.2
2019-12-01,228.5
2020-01-01,230
2020-02-01,204.9
2020-03-01,208.8
2020-04-01,209.4
2020-05-01,198.1
2020-06-01,207.1
2020-07-01,205.9
2020-08-01,201.6
2020-09-01,219
2020-10-01,246
2020-11-01,225.1
2020-12-01,199
2021-01-01,214.7
2021-02-01,208.7
2021-03-01,198.4
2021-04-01,188.4
2021-05-01,190.9
2021-06-01,193.1
2021-07-01,193.589
2021-08-01,204.101
2021-09-01,222.879
2021-10-01,236.659
2021-11-01,264.245
2021-12-01,255.86
2022-01-01,244.634
2022-02-01,248.347
2022-03-01,277.371
2022-04-01,281.3
2022-05-01,279.257
2022-06-01,261.199
2022-07-01,294.006
2022-08-01,279.282
2022-09-01,305.147
2022-10-01,349.208
2022-11-01,427.748
2022-12-01,422.455
2023-01-01,348.898
2023-02-01,283.589
2023-03-01,294.085
2023-04-01,299.854
2023-05-01,247.328
2023-06-01,255.266
2023-07-01,250.957
2023-08-01,242.953
2023-09-01,230.715
2023-10-01,220.207
2023-11-01,265.193
