"Date","WPUFD49511"
2014-04-01,100
2014-05-01,99.9
2014-06-01,100.2
2014-07-01,100.4
2014-08-01,100.7
2014-09-01,100.4
2014-10-01,100.6
2014-11-01,100.6
2014-12-01,100.7
2015-01-01,100.9
2015-02-01,101
2015-03-01,101.2
2015-04-01,101.3
2015-05-01,101.2
2015-06-01,101.7
2015-07-01,101.8
2015-08-01,101.8
2015-09-01,101.5
2015-10-01,101.6
2015-11-01,101.5
2015-12-01,101.5
2016-01-01,102.4
2016-02-01,102.6
2016-03-01,102.7
2016-04-01,102.8
2016-05-01,102.6
2016-06-01,103
2016-07-01,103.4
2016-08-01,103.5
2016-09-01,103.3
2016-10-01,103.6
2016-11-01,103.6
2016-12-01,103.6
2017-01-01,104.1
2017-02-01,104.3
2017-03-01,104.4
2017-04-01,104.9
2017-05-01,104.9
2017-06-01,105.2
2017-07-01,105.4
2017-08-01,105.4
2017-09-01,105.3
2017-10-01,105.9
2017-11-01,106
2017-12-01,105.9
2018-01-01,106.6
2018-02-01,107
2018-03-01,107.5
2018-04-01,107.5
2018-05-01,107.6
2018-06-01,108
2018-07-01,108.5
2018-08-01,108.5
2018-09-01,108.5
2018-10-01,109.1
2018-11-01,109
2018-12-01,108.9
2019-01-01,109.3
2019-02-01,109.7
2019-03-01,109.9
2019-04-01,110.2
2019-05-01,110.5
2019-06-01,110.6
2019-07-01,110.9
2019-08-01,110.9
2019-09-01,110.6
2019-10-01,111
2019-11-01,110.8
2019-12-01,110.8
2020-01-01,111.6
2020-02-01,111.5
2020-03-01,111.4
2020-04-01,110.4
2020-05-01,110.6
2020-06-01,111
2020-07-01,111.5
2020-08-01,111.6
2020-09-01,111.8
2020-10-01,112.2
2020-11-01,112.1
2020-12-01,112.2
2021-01-01,113.5
2021-02-01,114
2021-03-01,114.6
2021-04-01,115.1
2021-05-01,115.3
2021-06-01,115.9
2021-07-01,116.792
2021-08-01,116.999
2021-09-01,116.987
2021-10-01,117.246
2021-11-01,117.976
2021-12-01,118.328
2022-01-01,119.246
2022-02-01,119.457
2022-03-01,120.449
2022-04-01,120.477
2022-05-01,120.767
2022-06-01,121.309
2022-07-01,121.5
2022-08-01,121.629
2022-09-01,121.773
2022-10-01,122.328
2022-11-01,122.609
2022-12-01,122.697
2023-01-01,123.456
2023-02-01,124.044
2023-03-01,124.449
2023-04-01,124.666
2023-05-01,124.465
2023-06-01,125.176
2023-07-01,125.644
2023-08-01,125.73
2023-09-01,125.859
2023-10-01,126.277
2023-11-01,126.201
