"Date","WPUFD41311"
1990-06-01,128.8
1990-07-01,129
1990-08-01,128.9
1990-09-01,129
1990-10-01,130.3
1990-11-01,130.8
1990-12-01,131.2
1991-01-01,132.3
1991-02-01,132.7
1991-03-01,132.8
1991-04-01,133.1
1991-05-01,132.9
1991-06-01,133.3
1991-07-01,133.7
1991-08-01,133.7
1991-09-01,133.4
1991-10-01,135.1
1991-11-01,135.3
1991-12-01,135.7
1992-01-01,136.4
1992-02-01,136.4
1992-03-01,136.6
1992-04-01,137
1992-05-01,137.5
1992-06-01,137.3
1992-07-01,137.5
1992-08-01,136.8
1992-09-01,136.4
1992-10-01,138.2
1992-11-01,138.3
1992-12-01,138.6
1993-01-01,139
1993-02-01,139.4
1993-03-01,139.5
1993-04-01,140
1993-05-01,140
1993-06-01,139.5
1993-07-01,139.5
1993-08-01,136.7
1993-09-01,135.7
1993-10-01,137.3
1993-11-01,137.6
1993-12-01,138
1994-01-01,138.6
1994-02-01,138.7
1994-03-01,138.6
1994-04-01,138.5
1994-05-01,138.8
1994-06-01,138.9
1994-07-01,138.9
1994-08-01,139
1994-09-01,138.2
1994-10-01,139.6
1994-11-01,139.7
1994-12-01,140
1995-01-01,140.5
1995-02-01,140.8
1995-03-01,141.1
1995-04-01,141.3
1995-05-01,141.7
1995-06-01,141.7
1995-07-01,142
1995-08-01,141.9
1995-09-01,141.3
1995-10-01,143.4
1995-11-01,143.7
1995-12-01,143.9
1996-01-01,143.9
1996-02-01,144.1
1996-03-01,144
1996-04-01,143.8
1996-05-01,144.3
1996-06-01,144.4
1996-07-01,144.3
1996-08-01,144.2
1996-09-01,143.5
1996-10-01,145
1996-11-01,144.9
1996-12-01,145.1
1997-01-01,145.1
1997-02-01,145.1
1997-03-01,145.3
1997-04-01,145.2
1997-05-01,144.9
1997-06-01,144.8
1997-07-01,144.4
1997-08-01,144.4
1997-09-01,144.4
1997-10-01,146
1997-11-01,145.8
1997-12-01,145.5
1998-01-01,145.7
1998-02-01,146
1998-03-01,147.1
1998-04-01,147.3
1998-05-01,147.3
1998-06-01,147.2
1998-07-01,147.4
1998-08-01,147.5
1998-09-01,147.4
1998-10-01,149.1
1998-11-01,149.1
1998-12-01,151.6
1999-01-01,151.2
1999-02-01,151.3
1999-03-01,151.2
1999-04-01,151.2
1999-05-01,151
1999-06-01,151
1999-07-01,150.9
1999-08-01,150.7
1999-09-01,151.7
1999-10-01,153.6
1999-11-01,153.4
1999-12-01,153.4
2000-01-01,152.8
2000-02-01,153.6
2000-03-01,153.6
2000-04-01,153.5
2000-05-01,153.7
2000-06-01,153.6
2000-07-01,153.5
2000-08-01,153.8
2000-09-01,154
2000-10-01,155.5
2000-11-01,155.4
2000-12-01,155.6
2001-01-01,156.4
2001-02-01,156.1
2001-03-01,156.3
2001-04-01,156.6
2001-05-01,157.1
2001-06-01,156.9
2001-07-01,156.9
2001-08-01,156.8
2001-09-01,156.9
2001-10-01,157.5
2001-11-01,157.8
2001-12-01,158
2002-01-01,157.6
2002-02-01,157.6
2002-03-01,157.4
2002-04-01,157.9
2002-05-01,157.7
2002-06-01,157.8
2002-07-01,157.1
2002-08-01,156.8
2002-09-01,157.1
2002-10-01,159.1
2002-11-01,158.6
2002-12-01,157.2
2003-01-01,157.7
2003-02-01,157.6
2003-03-01,158.4
2003-04-01,157.4
2003-05-01,157.4
2003-06-01,157.1
2003-07-01,157.1
2003-08-01,157.2
2003-09-01,157
2003-10-01,159.5
2003-11-01,159.2
2003-12-01,159
2004-01-01,159.4
2004-02-01,159.4
2004-03-01,159.7
2004-04-01,159.8
2004-05-01,159.9
2004-06-01,160
2004-07-01,159.4
2004-08-01,159.6
2004-09-01,159.7
2004-10-01,162.2
2004-11-01,162.3
2004-12-01,162.5
2005-01-01,163.8
2005-02-01,163.7
2005-03-01,163.7
2005-04-01,164
2005-05-01,164.3
2005-06-01,163.8
2005-07-01,164.2
2005-08-01,164.1
2005-09-01,164.2
2005-10-01,165.4
2005-11-01,165.3
2005-12-01,165.1
2006-01-01,166
2006-02-01,166.5
2006-03-01,166.7
2006-04-01,166.5
2006-05-01,166.9
2006-06-01,166.6
2006-07-01,165.4
2006-08-01,165.8
2006-09-01,166.1
2006-10-01,166.9
2006-11-01,168.1
2006-12-01,168.1
2007-01-01,168.5
2007-02-01,169.2
2007-03-01,169
2007-04-01,169
2007-05-01,169.5
2007-06-01,169.6
2007-07-01,169.7
2007-08-01,170
2007-09-01,170
2007-10-01,171.8
2007-11-01,172.2
2007-12-01,172.2
2008-01-01,173.2
2008-02-01,174
2008-03-01,174.1
2008-04-01,174.8
2008-05-01,175.2
2008-06-01,175.2
2008-07-01,175.9
2008-08-01,176.6
2008-09-01,177.2
2008-10-01,180.2
2008-11-01,180
2008-12-01,180.1
2009-01-01,180.7
2009-02-01,181
2009-03-01,181.4
2009-04-01,181.5
2009-05-01,181.3
2009-06-01,181.7
2009-07-01,181.1
2009-08-01,181.5
2009-09-01,181.2
2009-10-01,182.3
2009-11-01,183.1
2009-12-01,183
2010-01-01,183.9
2010-02-01,184
2010-03-01,184.2
2010-04-01,184.2
2010-05-01,184.6
2010-06-01,184.7
2010-07-01,184.9
2010-08-01,185.1
2010-09-01,185.3
2010-10-01,186.6
2010-11-01,186.6
2010-12-01,186.9
2011-01-01,188.2
2011-02-01,188.7
2011-03-01,189
2011-04-01,189.5
2011-05-01,189.7
2011-06-01,189.9
2011-07-01,191
2011-08-01,191.4
2011-09-01,191.8
2011-10-01,193.4
2011-11-01,193.4
2011-12-01,193.7
2012-01-01,195.4
2012-02-01,195.5
2012-03-01,195.6
2012-04-01,195.7
2012-05-01,195.8
2012-06-01,195.9
2012-07-01,197.1
2012-08-01,197.4
2012-09-01,197.2
2012-10-01,198.6
2012-11-01,198.7
2012-12-01,198.9
2013-01-01,200
2013-02-01,200.2
2013-03-01,200.3
2013-04-01,200.3
2013-05-01,200.3
2013-06-01,200.5
2013-07-01,200.8
2013-08-01,200.8
2013-09-01,200.1
2013-10-01,201.4
2013-11-01,201.7
2013-12-01,202.8
2014-01-01,204.8
2014-02-01,204.8
2014-03-01,204.4
2014-04-01,204.4
2014-05-01,204.6
2014-06-01,205
2014-07-01,205.3
2014-08-01,205.4
2014-09-01,205.4
2014-10-01,207
2014-11-01,206.9
2014-12-01,207.4
2015-01-01,209.2
2015-02-01,209.7
2015-03-01,209.6
2015-04-01,209.4
2015-05-01,209.5
2015-06-01,211.2
2015-07-01,211.4
2015-08-01,211.1
2015-09-01,211.1
2015-10-01,211.9
2015-11-01,211.9
2015-12-01,212.3
2016-01-01,214.3
2016-02-01,214.6
2016-03-01,214.5
2016-04-01,214.6
2016-05-01,214.7
2016-06-01,215.6
2016-07-01,215.6
2016-08-01,215.7
2016-09-01,215.7
2016-10-01,217.1
2016-11-01,217.2
2016-12-01,217.6
2017-01-01,219.3
2017-02-01,219.4
2017-03-01,219.7
2017-04-01,220.4
2017-05-01,220.3
2017-06-01,220.8
2017-07-01,220.8
2017-08-01,220.8
2017-09-01,220.5
2017-10-01,223
2017-11-01,223.4
2017-12-01,223.5
2018-01-01,225.1
2018-02-01,225.4
2018-03-01,225.7
2018-04-01,226.3
2018-05-01,226.4
2018-06-01,226.7
2018-07-01,227.2
2018-08-01,227.3
2018-09-01,227.5
2018-10-01,229.2
2018-11-01,229.7
2018-12-01,229.9
2019-01-01,231.5
2019-02-01,231.6
2019-03-01,231.9
2019-04-01,232
2019-05-01,232
2019-06-01,232
2019-07-01,232.1
2019-08-01,232
2019-09-01,231.9
2019-10-01,233
2019-11-01,233.4
2019-12-01,233.2
2020-01-01,233.9
2020-02-01,234.5
2020-03-01,234.3
2020-04-01,234.9
2020-05-01,234.6
2020-06-01,234.5
2020-07-01,234.9
2020-08-01,235
2020-09-01,234.9
2020-10-01,235.6
2020-11-01,236.5
2020-12-01,236.5
2021-01-01,238
2021-02-01,238.8
2021-03-01,239.8
2021-04-01,240.8
2021-05-01,242
2021-06-01,243.3
2021-07-01,244.674
2021-08-01,245.789
2021-09-01,247.212
2021-10-01,248.889
2021-11-01,250.305
2021-12-01,251.714
2022-01-01,254.463
2022-02-01,256.755
2022-03-01,258.163
2022-04-01,260.147
2022-05-01,262.408
2022-06-01,264.057
2022-07-01,265.362
2022-08-01,266.547
2022-09-01,266.954
2022-10-01,268.019
2022-11-01,269.428
2022-12-01,269.718
2023-01-01,272.189
2023-02-01,273.464
2023-03-01,274.018
2023-04-01,274.066
2023-05-01,274.656
2023-06-01,274.599
2023-07-01,274.974
2023-08-01,275.279
2023-09-01,275.478
2023-10-01,276.054
2023-11-01,276.641
