"Date","WPUFD42311"
2009-11-01,100
2009-12-01,99.4
2010-01-01,100.2
2010-02-01,101.1
2010-03-01,101.6
2010-04-01,101.9
2010-05-01,102.6
2010-06-01,101.7
2010-07-01,101.5
2010-08-01,101.4
2010-09-01,102.6
2010-10-01,102.7
2010-11-01,102.3
2010-12-01,102.1
2011-01-01,101.4
2011-02-01,102.8
2011-03-01,104.8
2011-04-01,104.5
2011-05-01,105
2011-06-01,104.5
2011-07-01,104
2011-08-01,105.4
2011-09-01,106
2011-10-01,105.3
2011-11-01,105.2
2011-12-01,104.2
2012-01-01,104.2
2012-02-01,105.9
2012-03-01,106.8
2012-04-01,107.1
2012-05-01,108.1
2012-06-01,107.5
2012-07-01,106.4
2012-08-01,105.4
2012-09-01,106.5
2012-10-01,107.9
2012-11-01,108.7
2012-12-01,108.3
2013-01-01,107.1
2013-02-01,107.8
2013-03-01,108.7
2013-04-01,109
2013-05-01,107.1
2013-06-01,107.9
2013-07-01,108.6
2013-08-01,108
2013-09-01,108.4
2013-10-01,109.9
2013-11-01,109.2
2013-12-01,107.5
2014-01-01,106.9
2014-02-01,108.6
2014-03-01,110.2
2014-04-01,109.2
2014-05-01,110.4
2014-06-01,109
2014-07-01,111.2
2014-08-01,110.7
2014-09-01,110
2014-10-01,113.5
2014-11-01,112
2014-12-01,112.4
2015-01-01,111.6
2015-02-01,110.9
2015-03-01,111.8
2015-04-01,111.8
2015-05-01,111.5
2015-06-01,111.7
2015-07-01,112.7
2015-08-01,112.9
2015-09-01,113.4
2015-10-01,113.8
2015-11-01,113
2015-12-01,112.2
2016-01-01,112.7
2016-02-01,112.6
2016-03-01,112.3
2016-04-01,112.9
2016-05-01,112.6
2016-06-01,113.2
2016-07-01,112.5
2016-08-01,111.7
2016-09-01,113
2016-10-01,114.2
2016-11-01,113.5
2016-12-01,112.3
2017-01-01,113.3
2017-02-01,113
2017-03-01,114.1
2017-04-01,114.3
2017-05-01,114.6
2017-06-01,114
2017-07-01,113.9
2017-08-01,114.1
2017-09-01,114.3
2017-10-01,116.6
2017-11-01,115.2
2017-12-01,114.3
2018-01-01,114.8
2018-02-01,115.4
2018-03-01,115.1
2018-04-01,115.3
2018-05-01,115.3
2018-06-01,115.7
2018-07-01,114.9
2018-08-01,114.9
2018-09-01,114.8
2018-10-01,117.3
2018-11-01,117.3
2018-12-01,117.6
2019-01-01,116.8
2019-02-01,117.3
2019-03-01,117.6
2019-04-01,118.8
2019-05-01,118.2
2019-06-01,118.5
2019-07-01,118.1
2019-08-01,119.6
2019-09-01,119.5
2019-10-01,121.3
2019-11-01,118.6
2019-12-01,118.5
2020-01-01,118.9
2020-02-01,119.5
2020-03-01,121.3
2020-04-01,123.2
2020-05-01,122.5
2020-06-01,121.3
2020-07-01,122.1
2020-08-01,122.2
2020-09-01,122.5
2020-10-01,124.9
2020-11-01,123.1
2020-12-01,121.5
2021-01-01,122.8
2021-02-01,123.4
2021-03-01,124.2
2021-04-01,127.5
2021-05-01,128.3
2021-06-01,129.6
2021-07-01,131.4
2021-08-01,134.33
2021-09-01,134.92
2021-10-01,135.831
2021-11-01,136.768
2021-12-01,137.845
2022-01-01,138.993
2022-02-01,141.675
2022-03-01,145.467
2022-04-01,145.905
2022-05-01,146.162
2022-06-01,146.603
2022-07-01,147.687
2022-08-01,150.04
2022-09-01,149.85
2022-10-01,151.617
2022-11-01,150.077
2022-12-01,149.693
2023-01-01,149.002
2023-02-01,149.811
2023-03-01,149.158
2023-04-01,150.144
2023-05-01,150.266
2023-06-01,149.448
2023-07-01,150.362
2023-08-01,150.779
2023-09-01,151.136
2023-10-01,151.602
2023-11-01,150.224
