"Date","PITGCD01USM661N"
1960-01-01,28.1635926222935
1960-02-01,28.1635926222935
1960-03-01,28.1635926222935
1960-04-01,28.1635926222935
1960-05-01,28.0994386527666
1960-06-01,28.0994386527666
1960-07-01,28.0994386527666
1960-08-01,28.0994386527666
1960-09-01,27.5220529270249
1960-10-01,27.9711307137129
1960-11-01,28.0352846832398
1960-12-01,28.0352846832398
1961-01-01,28.0352846832398
1961-02-01,27.9711307137129
1961-03-01,27.9711307137129
1961-04-01,27.9711307137129
1961-05-01,27.9711307137129
1961-06-01,27.9711307137129
1961-07-01,27.9711307137129
1961-08-01,27.9711307137129
1961-09-01,27.9711307137129
1961-10-01,27.906976744186
1961-11-01,27.906976744186
1961-12-01,27.906976744186
1962-01-01,27.8428227746592
1962-02-01,27.8428227746592
1962-03-01,27.8428227746592
1962-04-01,27.7786688051323
1962-05-01,27.8428227746592
1962-06-01,27.8428227746592
1962-07-01,27.8428227746592
1962-08-01,27.8428227746592
1962-09-01,27.8428227746592
1962-10-01,27.7786688051323
1962-11-01,27.8428227746592
1962-12-01,27.7786688051323
1963-01-01,27.7786688051323
1963-02-01,27.7786688051323
1963-03-01,27.7145148356055
1963-04-01,27.6503608660786
1963-05-01,27.6503608660786
1963-06-01,27.6503608660786
1963-07-01,27.6503608660786
1963-08-01,27.6503608660786
1963-09-01,27.6503608660786
1963-10-01,27.7145148356055
1963-11-01,27.7145148356055
1963-12-01,27.6503608660786
1964-01-01,27.6503608660786
1964-02-01,27.7145148356055
1964-03-01,27.7145148356055
1964-04-01,27.7145148356055
1964-05-01,27.8428227746592
1964-06-01,27.8428227746592
1964-07-01,27.8428227746592
1964-08-01,27.7786688051323
1964-09-01,27.7786688051323
1964-10-01,27.8428227746592
1964-11-01,27.7786688051323
1964-12-01,27.7786688051323
1965-01-01,27.7786688051323
1965-02-01,27.7145148356055
1965-03-01,27.7145148356055
1965-04-01,27.7145148356055
1965-05-01,27.7145148356055
1965-06-01,27.7145148356055
1965-07-01,27.7145148356055
1965-08-01,27.6503608660786
1965-09-01,27.6503608660786
1965-10-01,27.6503608660786
1965-11-01,27.7145148356055
1965-12-01,27.7145148356055
1966-01-01,27.7145148356055
1966-02-01,27.7145148356055
1966-03-01,27.7145148356055
1966-04-01,27.7786688051323
1966-05-01,27.8428227746592
1966-06-01,27.8428227746592
1966-07-01,27.8428227746592
1966-08-01,27.8428227746592
1966-09-01,27.8428227746592
1966-10-01,28.0994386527666
1966-11-01,28.1635926222935
1966-12-01,28.1635926222935
1967-01-01,28.2277465918204
1967-02-01,28.1635926222935
1967-03-01,28.1635926222935
1967-04-01,28.1635926222935
1967-05-01,28.0994386527666
1967-06-01,28.0994386527666
1967-07-01,28.0994386527666
1967-08-01,28.1635926222935
1967-09-01,28.2277465918204
1967-10-01,28.6126704089816
1967-11-01,28.6768243785084
1967-12-01,28.6768243785084
1968-01-01,28.8051323175622
1968-02-01,28.8051323175622
1968-03-01,28.869286287089
1968-04-01,28.8051323175622
1968-05-01,28.8051323175622
1968-06-01,28.8051323175622
1968-07-01,28.8051323175622
1968-08-01,28.8051323175622
1968-09-01,28.8051323175622
1968-10-01,29.1900561347233
1968-11-01,29.1900561347233
1968-12-01,29.1900561347233
1969-01-01,29.2542101042502
1969-02-01,29.2542101042502
1969-03-01,29.3183640737771
1969-04-01,29.3183640737771
1969-05-01,29.3183640737771
1969-06-01,29.3183640737771
1969-07-01,29.3183640737771
1969-08-01,29.3183640737771
1969-09-01,29.3183640737771
1969-10-01,29.7674418604651
1969-11-01,29.7674418604651
1969-12-01,29.831595829992
1970-01-01,29.8957497995188
1970-02-01,29.9599037690457
1970-03-01,29.9599037690457
1970-04-01,29.9599037690457
1970-05-01,30.0240577385726
1970-06-01,30.0240577385726
1970-07-01,30.0882117080994
1970-08-01,30.0882117080994
1970-09-01,30.1523656776263
1970-10-01,30.9863672814755
1970-11-01,30.9863672814755
1970-12-01,30.9863672814755
1971-01-01,31.1788291900561
1971-02-01,31.242983159583
1971-03-01,31.242983159583
1971-04-01,31.242983159583
1971-05-01,31.3071371291099
1971-06-01,31.3071371291099
1971-07-01,31.4354450681636
1971-08-01,31.4354450681636
1971-09-01,31.242983159583
1971-10-01,31.4995990376905
1971-11-01,31.4354450681636
1971-12-01,31.8203688853248
1972-01-01,31.9486768243785
1972-02-01,32.0128307939054
1972-03-01,32.0128307939054
1972-04-01,32.0128307939054
1972-05-01,32.0128307939054
1972-06-01,32.0769847634322
1972-07-01,32.1411387329591
1972-08-01,32.1411387329591
1972-09-01,32.205292702486
1972-10-01,31.8845228548516
1972-11-01,31.9486768243785
1972-12-01,32.205292702486
1973-01-01,32.0769847634322
1973-02-01,32.1411387329591
1973-03-01,32.2694466720128
1973-04-01,32.5260625501203
1973-05-01,32.654370489174
1973-06-01,32.654370489174
1973-07-01,32.7826784282278
1973-08-01,32.7826784282278
1973-09-01,32.654370489174
1973-10-01,32.9109863672815
1973-11-01,32.9751403368083
1973-12-01,33.2317562149158
1974-01-01,33.7449879711307
1974-02-01,33.8732959101844
1974-03-01,34.065757818765
1974-04-01,34.4506816359262
1974-05-01,34.8997594226143
1974-06-01,35.2846832397755
1974-07-01,35.7979149959904
1974-08-01,35.9262229350441
1974-09-01,36.1828388131516
1974-10-01,37.5300721732157
1974-11-01,37.7225340817963
1974-12-01,38.1716118684844
1975-01-01,38.4923817161187
1975-02-01,38.5565356856455
1975-03-01,38.7489975942261
1975-04-01,38.7489975942261
1975-05-01,38.7489975942261
1975-06-01,38.8773055332799
1975-07-01,38.8773055332799
1975-08-01,38.8773055332799
1975-09-01,38.9414595028067
1975-10-01,39.9037690457097
1975-11-01,40.0962309542903
1975-12-01,40.224538893344
1976-01-01,40.4170008019246
1976-02-01,40.4170008019246
1976-03-01,40.4811547714515
1976-04-01,40.4170008019246
1976-05-01,40.4170008019246
1976-06-01,40.6094627105052
1976-07-01,40.6094627105052
1976-08-01,40.6094627105052
1976-09-01,40.8019246190858
1976-10-01,41.8283881315156
1976-11-01,41.8925421010425
1976-12-01,42.0208500400962
1977-01-01,42.2774659182037
1977-02-01,42.3416198877306
1977-03-01,42.4699278267843
1977-04-01,42.7265437048917
1977-05-01,42.7906976744186
1977-06-01,42.9831595829992
1977-07-01,42.9831595829992
1977-08-01,43.1756214915798
1977-09-01,43.2397754611067
1977-10-01,44.5228548516439
1977-11-01,44.5870088211708
1977-12-01,44.7794707297514
1978-01-01,45.1643945469126
1978-02-01,45.1643945469126
1978-03-01,45.3568564554932
1978-04-01,46.4474739374499
1978-05-01,46.9607056936648
1978-06-01,47.0248596631917
1978-07-01,47.6663993584603
1978-08-01,47.8588612670409
1978-09-01,48.0513231756215
1978-10-01,48.757016840417
1978-11-01,48.757016840417
1978-12-01,49.3344025661588
1979-01-01,49.9759422614274
1979-02-01,50.2325581395349
1979-03-01,50.4250200481155
