"Date","WPUFD4121"
1974-01-01,19.7
1974-02-01,21.9
1974-03-01,23.9
1974-04-01,25.1
1974-05-01,25.9
1974-06-01,27.1
1974-07-01,28.1
1974-08-01,28.4
1974-09-01,28.7
1974-10-01,28.8
1974-11-01,28.1
1974-12-01,28.3
1975-01-01,28.4
1975-02-01,28.6
1975-03-01,28.6
1975-04-01,28.7
1975-05-01,29.3
1975-06-01,30
1975-07-01,30.9
1975-08-01,32.1
1975-09-01,32.7
1975-10-01,32.9
1975-11-01,33
1975-12-01,32.9
1976-01-01,32.7
1976-02-01,32.7
1976-03-01,32.4
1976-04-01,32.5
1976-05-01,32.5
1976-06-01,33.5
1976-07-01,34.4
1976-08-01,35.1
1976-09-01,35.4
1976-10-01,36.5
1976-11-01,37.4
1976-12-01,36.7
1977-01-01,36.3
1977-02-01,37.7
1977-03-01,38.4
1977-04-01,39.1
1977-05-01,39.9
1977-06-01,40.2
1977-07-01,40.5
1977-08-01,40.7
1977-09-01,40.8
1977-10-01,40.7
1977-11-01,40.9
1977-12-01,41.1
1978-01-01,41.1
1978-02-01,40.9
1978-03-01,40.9
1978-04-01,41.1
1978-05-01,41.3
1978-06-01,41.8
1978-07-01,42.4
1978-08-01,42.7
1978-09-01,43.1
1978-10-01,43.5
1978-11-01,43.7
1978-12-01,44.6
1979-01-01,45.3
1979-02-01,46.1
1979-03-01,47.4
1979-04-01,49.1
1979-05-01,51.9
1979-06-01,54.5
1979-07-01,57.9
1979-08-01,61.3
1979-09-01,65
1979-10-01,67.5
1979-11-01,68.8
1979-12-01,70.5
1980-01-01,73
1980-02-01,77.9
1980-03-01,82.3
1980-04-01,85.2
1980-05-01,86.6
1980-06-01,86.8
1980-07-01,87.5
1980-08-01,88
1980-09-01,88.2
1980-10-01,88.1
1980-11-01,88.9
1980-12-01,90.2
1981-01-01,92.1
1981-02-01,96
1981-03-01,101.9
1981-04-01,103.8
1981-05-01,103.8
1981-06-01,104.2
1981-07-01,103.6
1981-08-01,102.3
1981-09-01,102.9
1981-10-01,102.3
1981-11-01,102.4
1981-12-01,102.9
1982-01-01,102.4
1982-02-01,101.2
1982-03-01,98.9
1982-04-01,94.2
1982-05-01,92.1
1982-06-01,96
1982-07-01,101.4
1982-08-01,102.6
1982-09-01,102.5
1982-10-01,102.1
1982-11-01,103.8
1982-12-01,102.8
1983-01-01,98.6
1983-02-01,95.8
1983-03-01,94.1
1983-04-01,91
1983-05-01,93.5
1983-06-01,96.1
1983-07-01,96.5
1983-08-01,96.9
1983-09-01,96.7
1983-10-01,95.8
1983-11-01,94.5
1983-12-01,93.3
1984-01-01,91.6
1984-02-01,92
1984-03-01,92.1
1984-04-01,91.3
1984-05-01,92.7
1984-06-01,92.9
1984-07-01,91.8
1984-08-01,90
1984-09-01,89
1984-10-01,90.4
1984-11-01,90.9
1984-12-01,89.4
1985-01-01,86.5
1985-02-01,84.1
1985-03-01,84.2
1985-04-01,86.9
1985-05-01,90.7
1985-06-01,90.1
1985-07-01,89.2
1985-08-01,87.5
1985-09-01,87.3
1985-10-01,87.1
1985-11-01,88.7
1985-12-01,89.2
1986-01-01,85.2
1986-02-01,76.5
1986-03-01,67.3
1986-04-01,62.9
1986-05-01,64.9
1986-06-01,65.2
1986-07-01,56.1
1986-08-01,55.4
1986-09-01,57.3
1986-10-01,54.9
1986-11-01,55.1
1986-12-01,55.2
1987-01-01,58
1987-02-01,59.5
1987-03-01,60.2
1987-04-01,61.7
1987-05-01,61.6
1987-06-01,62.5
1987-07-01,63.4
1987-08-01,64.9
1987-09-01,63.4
1987-10-01,62.4
1987-11-01,62.5
1987-12-01,61.4
