"Date","WPUFD413111"
1981-08-01,94
1981-09-01,94.6
1981-10-01,95
1981-11-01,95.5
1981-12-01,95.6
1982-01-01,97.2
1982-02-01,98.1
1982-03-01,98.5
1982-04-01,99.3
1982-05-01,99.7
1982-06-01,99.9
1982-07-01,100
1982-08-01,100.2
1982-09-01,100.8
1982-10-01,101.8
1982-11-01,102
1982-12-01,102.4
1983-01-01,102
1983-02-01,102.3
1983-03-01,102.5
1983-04-01,102.8
1983-05-01,102.9
1983-06-01,103.1
1983-07-01,103.8
1983-08-01,104
1983-09-01,104.1
1983-10-01,104.4
1983-11-01,104.6
1983-12-01,104.6
1984-01-01,105.5
1984-02-01,105.7
1984-03-01,105.9
1984-04-01,106.3
1984-05-01,106.7
1984-06-01,106.6
1984-07-01,107.3
1984-08-01,107.3
1984-09-01,107.6
1984-10-01,107.5
1984-11-01,107.7
1984-12-01,107.5
1985-01-01,108.5
1985-02-01,109
1985-03-01,109.2
1985-04-01,109.5
1985-05-01,109.6
1985-06-01,109.8
1985-07-01,110.5
1985-08-01,110.5
1985-09-01,110.8
1985-10-01,110.9
1985-11-01,111
1985-12-01,111
1986-01-01,112
1986-02-01,112.2
1986-03-01,112.3
1986-04-01,112.6
1986-05-01,112.8
1986-06-01,112.8
1986-07-01,113.5
1986-08-01,113.4
1986-09-01,113.6
1986-10-01,113.9
1986-11-01,113.9
1986-12-01,113.8
1987-01-01,114.6
1987-02-01,114.9
1987-03-01,115.3
1987-04-01,115.5
1987-05-01,115.6
1987-06-01,115.7
1987-07-01,116.5
1987-08-01,116.9
1987-09-01,117.3
1987-10-01,117.4
1987-11-01,117.6
1987-12-01,118.4
1988-01-01,119.5
1988-02-01,119.9
1988-03-01,120.4
1988-04-01,120.6
1988-05-01,120.9
1988-06-01,121.3
1988-07-01,122.7
1988-08-01,123
1988-09-01,123.3
1988-10-01,123.6
1988-11-01,123.9
1988-12-01,125
1989-01-01,125.9
1989-02-01,126.8
1989-03-01,127.1
1989-04-01,127.4
1989-05-01,127.9
1989-06-01,129
1989-07-01,129.3
1989-08-01,129.9
1989-09-01,129.7
1989-10-01,130.4
1989-11-01,130.5
1989-12-01,131.6
1990-01-01,132.7
1990-02-01,133.2
1990-03-01,133.5
1990-04-01,133.8
1990-05-01,134.4
1990-06-01,135
1990-07-01,135.3
1990-08-01,135.5
1990-09-01,135.7
1990-10-01,135.9
1990-11-01,136.7
1990-12-01,137.2
1991-01-01,138.7
1991-02-01,139.1
1991-03-01,139.3
1991-04-01,140
1991-05-01,140
1991-06-01,140.7
1991-07-01,141.4
1991-08-01,141.6
1991-09-01,141.7
1991-10-01,141.8
1991-11-01,142.3
1991-12-01,143.1
1992-01-01,144.1
1992-02-01,144.4
1992-03-01,144.6
1992-04-01,145.4
1992-05-01,146.3
1992-06-01,146.4
1992-07-01,146.6
1992-08-01,145.6
1992-09-01,146.3
1992-10-01,146.4
1992-11-01,146.6
1992-12-01,147.3
1993-01-01,147.9
1993-02-01,148.1
1993-03-01,148.3
1993-04-01,149
1993-05-01,149
1993-06-01,148.3
1993-07-01,148.1
1993-08-01,142.8
1993-09-01,142.7
1993-10-01,142.9
1993-11-01,142.9
1993-12-01,143.7
1994-01-01,144.1
1994-02-01,144.2
1994-03-01,144.1
1994-04-01,144
1994-05-01,144.2
1994-06-01,144.3
1994-07-01,144.2
1994-08-01,144.4
1994-09-01,144.6
1994-10-01,144.7
1994-11-01,144.8
1994-12-01,145.2
1995-01-01,145.9
1995-02-01,146.4
1995-03-01,147.1
1995-04-01,147.5
1995-05-01,148.4
1995-06-01,148.6
1995-07-01,149
1995-08-01,149
1995-09-01,149.5
1995-10-01,149.9
1995-11-01,149.9
1995-12-01,150.3
1996-01-01,150.6
1996-02-01,151
1996-03-01,150.8
1996-04-01,150.8
1996-05-01,151.5
1996-06-01,151.6
1996-07-01,151.8
1996-08-01,151.6
1996-09-01,151.5
1996-10-01,152
1996-11-01,151.8
1996-12-01,152.2
1997-01-01,152.4
1997-02-01,152.3
1997-03-01,152.7
1997-04-01,153
1997-05-01,153
1997-06-01,153.1
1997-07-01,153.2
1997-08-01,153.3
1997-09-01,154.2
1997-10-01,154.3
1997-11-01,154.4
1997-12-01,154.5
1998-01-01,154.8
1998-02-01,155.3
1998-03-01,157.5
1998-04-01,158.2
1998-05-01,158.8
1998-06-01,159
1998-07-01,159.2
1998-08-01,159.8
1998-09-01,160
1998-10-01,160.3
1998-11-01,160.3
1998-12-01,165.4
1999-01-01,165.2
1999-02-01,165.2
1999-03-01,165.3
1999-04-01,165.2
1999-05-01,165.2
1999-06-01,165.7
1999-07-01,165.9
1999-08-01,165.7
1999-09-01,167.9
1999-10-01,168.1
1999-11-01,168.2
1999-12-01,168.2
2000-01-01,167.3
2000-02-01,169
2000-03-01,169.1
2000-04-01,168.9
2000-05-01,169.3
2000-06-01,169.4
2000-07-01,169.6
2000-08-01,170.4
2000-09-01,170.9
2000-10-01,171.3
2000-11-01,171.2
2000-12-01,171.6
2001-01-01,173.3
2001-02-01,173.6
2001-03-01,173.8
2001-04-01,174
2001-05-01,175.5
2001-06-01,175.8
2001-07-01,175.6
2001-08-01,175.6
2001-09-01,175.8
2001-10-01,176
2001-11-01,176.6
2001-12-01,176.7
2002-01-01,176.4
2002-02-01,176.2
2002-03-01,176.3
2002-04-01,177.6
2002-05-01,177.6
2002-06-01,178
2002-07-01,177.9
2002-08-01,177.9
2002-09-01,178.3
2002-10-01,178.5
2002-11-01,178.9
2002-12-01,176.7
2003-01-01,177.4
2003-02-01,177.3
2003-03-01,177.7
2003-04-01,177.5
2003-05-01,177.6
2003-06-01,177.7
2003-07-01,177.8
2003-08-01,177.8
2003-09-01,178
2003-10-01,178.6
2003-11-01,178.5
2003-12-01,178.9
2004-01-01,179.7
2004-02-01,179.8
2004-03-01,179.8
2004-04-01,180.5
2004-05-01,180.2
2004-06-01,180.2
2004-07-01,180.3
2004-08-01,180.8
2004-09-01,181.2
2004-10-01,181.7
2004-11-01,182.2
2004-12-01,182.8
2005-01-01,184.8
2005-02-01,185.4
2005-03-01,185.6
2005-04-01,186.1
2005-05-01,186.8
2005-06-01,187.2
2005-07-01,187.7
2005-08-01,187.9
2005-09-01,188.1
2005-10-01,187.9
2005-11-01,188.5
2005-12-01,188.7
2006-01-01,189.8
2006-02-01,190.6
2006-03-01,191
2006-04-01,191
2006-05-01,191.7
2006-06-01,191.6
2006-07-01,191.9
2006-08-01,191.6
2006-09-01,191.8
2006-10-01,192
2006-11-01,192.2
2006-12-01,192.7
2007-01-01,193.6
2007-02-01,195.1
2007-03-01,194.9
2007-04-01,195.4
2007-05-01,196.5
2007-06-01,196.7
2007-07-01,197.1
2007-08-01,197.9
2007-09-01,198.3
2007-10-01,199
2007-11-01,199.3
2007-12-01,200
2008-01-01,201.4
2008-02-01,203
2008-03-01,203.6
2008-04-01,204.3
2008-05-01,205.4
2008-06-01,206
2008-07-01,207.6
2008-08-01,208.5
2008-09-01,209.7
2008-10-01,210.7
2008-11-01,210.9
2008-12-01,211
2009-01-01,212.4
2009-02-01,212.9
2009-03-01,214
2009-04-01,213.8
2009-05-01,213.7
2009-06-01,213.9
2009-07-01,214.4
2009-08-01,214.5
2009-09-01,214.9
2009-10-01,215.1
2009-11-01,215.9
2009-12-01,216.4
2010-01-01,217.6
2010-02-01,218.1
2010-03-01,218.8
2010-04-01,219.1
2010-05-01,219.7
2010-06-01,220.7
2010-07-01,221.4
2010-08-01,221.4
2010-09-01,222
2010-10-01,222.9
2010-11-01,223.3
2010-12-01,224.2
2011-01-01,226.6
2011-02-01,227.2
2011-03-01,227.6
2011-04-01,228
2011-05-01,228.4
2011-06-01,228.7
2011-07-01,230.6
2011-08-01,231.4
2011-09-01,232.2
2011-10-01,232.7
2011-11-01,232.9
2011-12-01,233.5
2012-01-01,236.3
2012-02-01,236.4
2012-03-01,236.8
2012-04-01,236.8
2012-05-01,237.2
2012-06-01,237.2
2012-07-01,239.2
2012-08-01,239.8
2012-09-01,239.9
2012-10-01,240.3
2012-11-01,240.5
2012-12-01,241.1
2013-01-01,243.7
2013-02-01,244.2
2013-03-01,244.5
2013-04-01,244.5
2013-05-01,244.9
2013-06-01,245.5
2013-07-01,246.6
2013-08-01,246.5
2013-09-01,245.1
2013-10-01,245.3
2013-11-01,245.5
2013-12-01,247.6
2014-01-01,251.4
2014-02-01,251.4
2014-03-01,251.5
2014-04-01,251.6
2014-05-01,252.3
2014-06-01,253.5
2014-07-01,254.1
2014-08-01,254.4
2014-09-01,254.6
2014-10-01,255.1
2014-11-01,255.2
2014-12-01,256.8
2015-01-01,259.6
2015-02-01,259.8
2015-03-01,259.7
2015-04-01,259.7
2015-05-01,260
2015-06-01,263.8
2015-07-01,263.8
2015-08-01,263.8
2015-09-01,263.7
2015-10-01,263.6
2015-11-01,263.6
2015-12-01,264.6
2016-01-01,269.1
2016-02-01,269.4
2016-03-01,269.5
2016-04-01,269.9
2016-05-01,270
2016-06-01,272
2016-07-01,272.5
2016-08-01,273
2016-09-01,273.1
2016-10-01,273.2
2016-11-01,273.7
2016-12-01,274
2017-01-01,277.9
2017-02-01,278.1
2017-03-01,278.1
2017-04-01,279.5
2017-05-01,280.1
2017-06-01,281.1
2017-07-01,281.4
2017-08-01,281.4
2017-09-01,280.7
2017-10-01,283.8
2017-11-01,284.1
2017-12-01,284.3
2018-01-01,287.6
2018-02-01,288.3
2018-03-01,288.7
2018-04-01,289.8
2018-05-01,289.9
2018-06-01,290.1
2018-07-01,291.3
2018-08-01,291.4
2018-09-01,291.4
2018-10-01,293
2018-11-01,294.2
2018-12-01,294.7
2019-01-01,297.2
2019-02-01,297.3
2019-03-01,298.6
2019-04-01,298.6
2019-05-01,298.6
2019-06-01,298.8
2019-07-01,299.1
2019-08-01,299
2019-09-01,299
2019-10-01,299.4
2019-11-01,300.1
2019-12-01,300
2020-01-01,302.1
2020-02-01,302.9
2020-03-01,303.3
2020-04-01,303.7
2020-05-01,303.3
2020-06-01,303.3
2020-07-01,304.1
2020-08-01,304
2020-09-01,303.5
2020-10-01,303.8
2020-11-01,304.9
2020-12-01,304.4
2021-01-01,306.8
2021-02-01,308.2
2021-03-01,309.7
2021-04-01,310.4
2021-05-01,311.5
2021-06-01,312.5
2021-07-01,314.001
2021-08-01,315.182
2021-09-01,317.06
2021-10-01,318.717
2021-11-01,320.698
2021-12-01,322.715
2022-01-01,326.663
2022-02-01,329.675
2022-03-01,331.334
2022-04-01,333.62
2022-05-01,337.011
2022-06-01,339.41
2022-07-01,341.148
2022-08-01,343.056
2022-09-01,343.737
2022-10-01,344.729
2022-11-01,347.056
2022-12-01,347.017
2023-01-01,351.306
2023-02-01,353.743
2023-03-01,354.901
2023-04-01,355.13
2023-05-01,356.271
2023-06-01,356.218
2023-07-01,356.873
2023-08-01,357.295
2023-09-01,357.491
2023-10-01,358.21
2023-11-01,358.791
